19000 15 234 48 3 49 29 12 36 19 16 44 42 50 26 21 35 23 28 30 1 42 19 4 40 46 23 45 41 3 19 32 49
19001 15 233 4 36 26 21 25 4 31 11 13 32 48 31 12 21 23 24 40 36 42 14 34 7 43 24 49 45 47 8 29 23
19002 15 259 17 19 46 32 35 23 20 36 45 28 44 38 49 28 42 29 21 49 48 28 31 2 47 20 26 5 43 27 5 3
19003 15 254 24 33 41 4 49 3 39 22 30 38 47 39 46 26 28 48 48 28 21 7 6 30 40 10 29 21 16 21 45 19
19004 15 229 1 3 43 49 7 27 48 16 21 31 49 9 41 2 45 50 27 20 31 45 47 50 9 49 6 47 37 17 46 10
19005 15 212 8 11 47 20 1 25 48 5 9 9 21 13 22 39 34 25 25 50 35 39 46 46 45 19 26 19 13 30 44 46
19006 15 197 4 42 18 23 8 6 49 8 48 13 30 5 24 27 44 40 43 42 37 13 11 32 20 31 5 32 41 17 12 39
19007 15 254 47 2 14 2 49 22 7 36 46 1 48 46 35 15 42 50 36 32 29 46 39 36 18 33 31 21 45 34 23 11
19008 15 240 15 15 45 6 13 18 48 49 47 41 42 42 49 6 8 24 18 38 41 13 9 4 25 12 33 34 44 48 43 45
19009 15 266 48 12 47 14 27 50 32 34 20 36 25 17 46 23 18 29 38 23 42 9 33 49 43 42 39 47 34 1 41 45
19010 15 246 41 44 46 37 40 27 48 12 49 21 20 11 13 44 37 36 43 33 15 41 26 24 16 3 24 4 42 28 32 16
19011 15 243 36 44 47 10 48 26 42 32 17 12 9 36 34 4 49 50 40 47 29 32 44 25 25 46 11 11 20 20 35 6
19012 15 222 46 9 49 44 7 5 25 47 41 48 20 20 36 39 47 7 2 41 44 13 14 11 34 21 17 5 48 5 15 13
19013 15 201 37 36 49 35 6 35 48 15 39 35 30 36 18 30 21 32 7 47 14 1 24 43 27 34 23 19 44 33 16 2
19014 15 266 43 29 24 41 14 31 28 7 45 8 46 32 41 13 44 48 25 3 42 26 47 6 49 22 48 41 36 39 1 6
19015 15 264 20 11 24 39 45 23 39 38 36 39 34 4 12 15 49 41 40 49 47 46 48 7 43 49 33 23 44 33 14 34
19016 15 272 24 23 34 8 47 4 22 28 19 9 46 16 48 32 44 8 38 9 40 13 45 26 33 40 41 9 31 6 32 38
19017 15 255 27 26 13 48 46 16 28 11 41 11 49 34 44 40 21 11 37 10 47 4 35 3 24 19 48 28 7 31 43 34
19018 15 220 24 15 35 31 43 1 34 8 47 35 18 5 33 3 49 4 23 48 30 18 48 39 2 7 31 38 14 12 9 19
19019 15 228 6 30 49 13 48 33 16 23 5 9 46 50 47 7 43 27 18 36 45 21 35 11 21 13 44 22 27 50 7 13
19020 15 263 49 47 47 41 38 36 13 48 26 45 32 30 17 34 45 1 27 34 23 2 46 32 48 43 29 8 44 12 43 49
19021 15 247 43 17 42 26 48 43 3 2 8 30 45 21 44 29 49 32 25 15 2 23 46 21 47 21 30 22 36 27 27 44
19022 15 236 9 9 47 45 42 39 22 16 44 26 17 1 36 11 11 33 48 46 12 16 32 30 46 20 18 44 40 2 49 27
19023 15 288 43 47 46 31 47 8 49 37 33 7 37 4 38 4 39 4 29 46 45 28 34 9 42 50 6 40 48 29 41 9
19024 15 195 39 46 35 6 16 38 2 21 44 3 27 4 6 13 49 15 17 5 48 8 4 43 37 17 1 46 19 8 47 48
19025 15 271 43 38 46 44 45 29 40 6 47 38 49 17 48 48 14 22 7 7 39 46 29 16 24 41 36 31 35 49 41 17
