19000 10 155 12 36 44 42 50 26 23 28 49 43 45 41 32 49 4 36 26 21 25 4
19001 10 178 12 21 49 34 40 36 34 7 35 23 45 28 42 29 21 49 48 28 31 2
19002 10 182 37 15 24 33 49 3 43 18 46 26 28 48 48 28 21 7 39 35 29 21
19003 10 159 30 8 27 12 43 49 7 27 48 16 21 31 45 50 20 1 31 45 47 50
19004 10 164 49 43 12 20 45 14 47 14 42 37 8 11 48 5 30 50 22 39 25 50
19005 10 190 45 19 26 19 48 5 49 17 44 46 4 42 39 34 37 13 42 21 47 2
19006 10 191 49 22 45 15 47 24 46 1 42 50 48 22 13 32 44 50 8 24 41 13
19007 10 184 49 26 25 12 48 12 47 14 27 50 42 22 32 34 20 25 46 23 33 49
19008 10 192 45 24 41 32 49 42 42 11 36 30 25 19 48 48 46 37 40 27 13 44
19009 10 203 41 16 43 33 48 13 46 10 15 41 49 33 44 7 47 10 34 33 40 47
19010 10 168 29 32 25 46 46 9 49 44 41 48 36 40 2 41 14 11 47 11 48 46
19011 10 150 48 5 15 13 44 35 27 38 30 36 14 1 37 46 24 43 23 19 39 49
19012 10 168 48 24 25 9 31 49 44 36 16 2 43 29 14 31 28 7 46 32 41 13
19013 10 181 44 48 25 3 42 26 47 6 26 42 49 41 48 41 36 39 10 42 35 28
19014 10 193 12 15 46 33 49 41 47 46 48 7 43 49 33 23 40 14 31 10 38 9
19015 10 177 40 13 45 26 33 40 46 6 24 41 32 38 28 11 49 34 21 11 37 10
19016 10 175 47 4 49 14 46 35 24 15 43 1 48 48 40 41 30 18 14 12 9 19
19017 10 199 48 33 49 30 16 23 38 29 47 7 43 27 41 32 45 30 39 38 33 39
19018 10 189 45 17 32 30 47 17 17 34 27 34 48 43 29 8 44 12 43 49 46 39
19019 10 174 17 28 21 29 49 32 45 41 48 18 47 21 30 22 41 27 9 9 42 39
19020 10 161 42 3 36 11 49 30 18 44 32 48 4 45 47 8 46 14 12 25 37 49
19021 10 207 49 32 38 4 44 13 34 9 42 50 48 29 33 39 43 6 37 22 46 44
19022 10 157 46 2 35 6 44 35 7 25 27 4 17 5 48 8 4 43 37 17 49 15
19023 10 179 44 3 48 33 49 35 46 44 45 29 40 6 47 38 1 46 7 7 31 13
19024 10 189 29 3 35 49 49 44 41 17 47 48 48 15 11 22 42 20 46 31 30 4
19025 10 189 49 12 45 3 43 21 46 33 35 45 48 50 47 1 41 46 19 20 6 14
19026 10 184 47 8 41 5 44 32 25 50 35 7 48 22 46 46 49 16 5 39 28 24
19027 10 168 43 9 3 26 49 48 44 37 42 4 29 21 20 26 46 29 13 22 48 10
19028 10 183 48 21 20 43 49 12 33 43 44 26 43 42 40 10 38 18 15 9 37 22
19029 10 186 46 4 36 23 18 33 49 37 39 22 45 26 42 27 21 9 47 44 30 21
19030 10 198 45 34 43 38 44 8 25 32 23 13 47 49 49 45 42 35 37 31 41 23
19031 10 189 18 45 48 34 49 11 44 3 45 39 46 50 43 19 47 23 4 46 35 22
19032 10 201 45 2 48 44 46 18 49 3 40 30 47 4 29 42 38 23 34 4 27 9
19033 10 187 34 18 30 45 40 37 49 40 47 41 48 23 16 15 43 36 45 50 22 14
19034 10 202 48 12 35 13 49 2 33 28 47 20 42 15 41 8 46 13 43 33 20 18
19035 10 177 34 14 49 13 42 13 7 29 46 18 25 24 44 36 23 38 48 44 37 45
19036 10 167 48 13 41 20 45 11 8 42 35 17 27 8 42 39 39 38 24 45 25 1
19037 10 199 48 49 49 20 41 42 44 43 35 41 42 47 45 28 43 9 31 2 20 24
19038 10 179 47 8 43 26 48 26 49 29 35 35 17 6 33 19 21 23 19 43 46 44
19039 10 174 49 48 15 32 48 17 47 11 44 39 42 47 28 37 5 28 41 13 30 46
19040 10 181 48 3 31 13 33 35 39 27 8 24 45 43 42 30 49 17 27 40 40 22
19041 10 167 38 39 49 36 30 10 48 28 9 30 43 18 10 16 25 21 36 9 47 33
19042 10 205 48 49 29 33 39 49 37 22 47 45 34 45 41 15 45 44 42 10 49 43
19043 10 145 32 16 48 1 20 26 2 5 40 39 5 18 33 18 49 50 35 1 27 45
19044 10 140 45 49 18 39 47 11 33 31 4 33 49 11 22 15 48 47 13 48 1 44
19045 10 181 49 30 34 34 23 19 19 44 13 49 46 34 41 16 44 50 48 27 45 4
19046 10 181 38 27 26 45 43 32 11 15 48 23 49 5 37 14 32 10 36 23 42 31
19047 10 169 48 35 49 47 45 29 47 17 31 10 7 23 27 28 24 43 23 19 38 6
19048 10 179 48 37 47 29 5 31 46 13 49 50 37 43 39 27 29 20 15 32 44 24
19049 10 185 35 5 41 27 47 16 17 27 48 14 38 48 40 16 44 29 49 36 11 32
