19000 25 413 44 41 49 13 50 30 47 33 4 28 39 33 29 4 10 40 48 48 37 9 45 32 23 9 40 31 15 13 46 12 38 15 41 12 19 41 42 8 43 49 22 44 35 22 33 33 7 19 20 29
19001 25 408 48 12 49 49 25 11 35 23 46 21 1 40 47 45 32 17 38 19 45 15 33 34 43 5 42 41 44 11 41 35 6 16 18 33 31 15 27 48 40 16 8 6 34 26 36 9 37 1 11 26
19002 25 410 46 20 48 5 6 40 47 15 39 11 49 27 24 7 45 27 43 27 14 13 28 39 40 29 25 4 38 35 37 9 31 50 21 27 29 10 41 8 44 28 42 40 15 17 33 39 30 8 5 45
19003 25 429 49 37 48 40 46 24 3 18 37 43 47 5 28 12 42 15 38 18 45 14 34 1 27 18 40 7 43 35 39 13 31 18 35 46 41 36 36 19 16 12 29 27 17 49 24 38 33 28 30 17
19004 25 403 48 1 49 45 45 13 47 3 43 20 11 46 30 13 44 3 7 43 46 35 32 29 42 24 36 9 41 11 39 19 33 11 37 1 27 4 4 8 14 30 40 14 19 3 9 15 26 31 38 3
19005 25 413 49 38 35 21 36 24 41 45 46 37 47 8 48 30 42 5 45 39 5 14 40 45 43 18 39 42 38 37 44 26 34 21 13 5 14 50 18 25 33 32 28 23 30 19 19 23 24 39 16 45
19006 25 395 49 11 48 46 47 15 44 37 45 50 36 30 43 21 33 7 46 31 25 48 37 24 17 37 41 35 40 5 16 43 42 33 32 8 21 6 31 17 19 15 38 14 12 11 23 2 3 24 2 14
19007 25 439 48 48 49 11 47 20 46 1 35 28 33 21 39 35 40 39 23 50 29 29 43 47 44 7 25 4 45 43 41 25 37 33 36 42 28 31 42 2 7 9 16 40 21 15 32 27 34 30 38 36
19008 25 401 47 43 40 23 48 40 41 38 6 38 49 10 37 36 45 42 43 17 38 36 42 21 44 16 46 43 26 49 35 43 31 34 11 3 27 7 22 40 13 29 34 12 14 5 2 31 32 12 30 7
19009 25 438 48 27 46 1 49 39 44 36 43 23 41 36 29 36 42 26 21 8 47 3 33 32 45 8 39 18 32 24 36 10 40 22 34 14 37 14 28 44 25 9 14 10 26 35 23 5 24 26 31 36
19010 25 419 49 42 48 16 43 1 38 14 41 48 46 18 45 38 47 14 24 11 44 9 39 33 10 3 42 21 15 12 40 9 36 3 32 27 30 27 26 10 7 50 29 8 23 45 37 10 34 21 14 21
19011 25 422 41 42 49 33 33 35 47 49 31 18 48 45 39 44 45 27 28 11 46 36 42 26 43 6 27 10 35 7 40 39 44 18 21 8 38 6 26 20 18 6 22 42 37 6 1 30 36 6 8 37
19012 25 432 49 49 38 31 45 38 48 40 12 10 44 30 46 50 43 23 47 38 40 7 39 44 31 50 14 50 41 42 36 43 37 8 42 20 32 49 27 16 26 33 34 48 24 4 35 3 33 47 2 6
19013 25 424 46 45 49 28 47 24 48 2 39 10 26 50 45 12 37 39 34 49 41 23 36 10 17 50 44 13 40 13 30 36 38 25 33 32 6 42 16 18 42 42 18 7 29 2 31 15 43 3 14 48
19014 25 435 48 3 49 44 39 10 45 1 42 48 47 16 43 23 30 2 44 24 40 17 22 23 46 44 33 3 35 37 38 27 36 24 19 44 41 33 32 8 34 36 23 37 20 47 25 1 24 10 16 17
19015 25 449 50 23 42 41 39 13 43 17 49 6 48 14 46 20 37 17 47 23 45 16 35 16 41 29 44 11 40 45 33 13 17 27 38 25 23 11 30 29 18 43 36 18 24 25 28 42 26 19 20 14
19016 25 429 49 48 48 16 23 12 46 43 38 8 43 47 45 9 41 13 15 34 42 8 21 4 47 45 35 37 44 48 39 50 33 33 32 15 36 24 29 22 26 20 25 43 28 3 34 14 37 50 2 12
19017 25 427 49 40 41 12 48 43 45 30 47 42 42 15 46 25 40 10 22 3 35 24 24 31 43 48 27 50 23 13 28 40 39 50 20 39 44 8 31 27 37 8 38 44 29 13 33 20 4 12 19 3
19018 25 440 49 42 43 25 47 43 45 43 21 7 48 19 44 2 46 49 36 42 41 23 33 33 38 4 34 19 31 1 32 48 37 41 39 19 25 50 29 19 9 1 8 9 35 1 40 29 42 9 28 8
19019 25 413 47 47 43 23 48 36 49 42 45 19 42 17 27 38 46 30 39 14 6 11 14 10 18 44 44 46 36 35 31 23 37 7 32 25 11 28 10 35 30 34 40 49 38 6 41 10 17 49 35 15
19020 25 444 48 18 49 42 44 12 45 10 41 49 37 31 46 34 18 45 39 21 13 31 47 10 43 48 29 1 28 49 33 44 34 11 40 21 38 3 36 37 26 11 42 1 32 18 27 25 30 39 24 42
19021 25 406 49 20 37 32 47 18 48 26 45 15 44 49 46 28 43 17 22 11 40 32 36 36 26 14 11 35 9 18 29 10 25 31 41 10 6 43 34 26 31 31 39 35 19 25 42 3 24 35 20 4
