19000 20 346 44 41 49 13 50 30 43 32 17 18 32 36 47 47 45 39 8 50 33 4 37 22 35 32 48 45 29 25 9 6 46 22 34 40 27 16 20 19 40 46
19001 20 321 47 2 48 7 30 15 4 46 46 21 36 11 35 28 18 38 44 6 49 35 40 8 43 43 24 41 41 47 7 47 6 42 45 23 9 30 33 30 37 12
19002 20 291 21 26 38 37 45 34 8 35 19 32 40 20 29 49 43 29 25 37 28 27 39 12 27 14 32 15 48 45 1 1 22 17 49 49 34 11 4 38 31 44
19003 20 308 43 29 49 25 44 32 20 11 39 33 37 22 24 11 38 8 48 6 15 36 22 15 46 7 45 41 25 35 26 31 41 6 4 47 8 28 11 50 31 49
19004 20 306 14 50 26 1 49 20 47 29 31 11 48 29 44 31 42 47 38 21 18 27 29 4 4 26 11 7 46 50 36 2 34 6 10 40 37 4 32 12 17 30
19005 20 306 46 23 49 36 37 9 48 10 18 34 40 17 45 18 41 7 6 35 42 14 43 40 33 40 29 8 44 19 8 16 19 11 3 2 35 15 10 4 16 16
19006 20 297 44 47 19 34 8 39 47 35 49 12 26 50 1 44 12 15 41 18 22 5 42 18 27 5 48 10 35 21 9 1 30 31 46 32 32 31 29 39 28 31
19007 20 332 31 41 17 12 46 8 34 35 47 3 45 18 9 15 39 29 48 24 1 32 36 47 32 38 41 3 28 50 33 43 19 7 49 20 44 40 23 16 43 12
19008 20 320 37 44 47 31 34 28 43 29 48 24 8 15 45 25 49 49 32 45 46 28 4 41 39 24 9 43 30 29 40 46 44 29 12 6 10 7 42 39 22 49
19009 20 323 38 31 6 49 45 31 46 12 48 21 25 13 30 29 47 46 49 8 33 10 32 8 2 39 27 34 29 6 41 41 40 27 23 14 34 7 9 12 42 6
19010 20 340 42 33 48 32 22 22 24 2 36 39 43 47 28 33 49 25 35 42 45 13 37 44 41 21 46 47 38 15 10 24 16 17 21 19 27 16 32 11 40 50
19011 20 299 44 11 19 41 13 47 40 34 45 12 48 19 8 10 11 4 29 24 35 28 47 29 49 16 26 41 42 48 18 1 14 39 23 15 15 39 33 29 39 48
19012 20 293 13 18 28 18 22 50 43 2 23 19 17 32 42 2 46 35 24 44 16 13 45 16 21 19 40 39 27 17 41 18 25 16 15 23 47 45 48 17 3 49
19013 20 333 49 41 5 43 34 11 48 14 44 31 27 11 46 23 45 36 47 39 2 3 30 4 42 7 14 14 43 20 8 2 38 35 35 49 36 42 41 21 33 29
19014 20 300 47 36 37 20 49 9 41 22 48 40 27 46 20 41 9 29 42 39 21 45 3 2 46 27 19 11 44 25 6 11 36 26 32 46 22 20 34 40 18 17
19015 20 304 29 32 49 2 25 17 48 17 43 40 5 38 19 38 45 37 35 18 3 5 15 27 24 17 47 10 46 49 8 19 28 21 36 50 32 1 33 36 38 44
19016 20 299 29 1 47 47 43 35 46 30 9 30 40 44 49 25 45 11 4 30 48 5 34 48 3 11 33 23 35 31 32 28 39 43 5 31 14 28 16 47 28 43
19017 20 279 20 14 4 46 12 18 1 40 49 9 27 36 15 14 3 10 44 33 46 3 38 41 40 10 48 27 45 31 43 14 22 46 24 42 13 45 33 33 32 50
19018 20 323 38 34 24 16 26 37 46 21 49 28 37 25 23 20 42 8 47 39 45 17 9 43 48 47 34 33 40 24 25 21 33 11 19 25 39 21 10 29 13 45
19019 20 327 47 20 49 29 45 36 40 19 36 20 20 22 18 25 41 19 38 9 48 2 25 30 16 34 29 17 46 29 35 27 23 7 28 27 14 38 24 35 33 1
19020 20 314 22 50 14 46 44 37 48 7 47 35 13 9 42 42 46 36 39 38 49 33 34 17 32 44 2 26 26 48 25 6 45 10 15 40 38 17 41 25 6 43
19021 20 331 44 11 49 7 3 20 35 23 40 15 47 19 27 45 46 27 36 30 45 32 31 27 15 39 9 21 37 5 48 13 43 14 12 30 21 35 41 9 33 15
19022 20 306 41 8 46 19 45 38 49 40 2 1 43 21 5 34 48 48 47 40 22 44 20 31 36 16 27 30 15 6 13 46 35 43 39 14 28 47 23 49 29 35
19023 20 344 45 15 35 45 48 8 44 21 47 22 49 29 31 24 11 37 42 24 15 13 34 27 43 40 30 5 38 26 7 32 40 1 41 25 33 17 17 30 39 7
19024 20 306 43 17 38 11 20 8 36 36 48 11 4 6 12 13 47 40 35 3 45 33 49 2 40 46 3 3 46 48 8 35 32 38 13 24 30 29 22 19 42 8
19025 20 288 37 45 39 26 44 7 33 31 21 40 2 33 36 28 32 11 43 33 31 18 49 24 12 38 41 48 27 46 8 3 35 40 48 13 15 27 4 1 20 35
19026 20 272 20 35 49 18 27 15 48 49 35 11 13 12 39 12 10 18 2 5 34 36 1 48 40 43 24 27 47 23 36 39 5 5 23 27 41 19 44 27 7 20
19027 20 303 49 34 33 29 27 12 35 33 14 43 43 50 26 17 31 19 45 44 47 17 24 37 40 19 20 49 48 6 21 42 9 40 44 5 32 36 15 37 4 46
19028 20 329 22 27 24 44 6 39 49 16 42 42 44 29 48 46 39 37 32 40 47 15 31 2 25 45 46 10 36 35 7 6 40 38 28 1 17 23 43 20 33 47
19029 20 294 41 43 43 35 33 18 15 6 35 4 4 31 34 37 11 10 36 28 39 16 8 31 49 44 46 28 44 1 40 23 18 28 10 47 19 38 48 15 16 27
19030 20 320 49 47 10 30 41 29 45 18 46 34 31 24 7 18 33 45 39 12 48 30 34 34 4 48 40 3 37 45 47 27 30 10 23 47 12 25 38 49 26 8
19031 20 288 30 20 38 10 48 32 47 41 39 8 44 48 18 9 15 20 46 15 21 45 5 25 3 17 11 45 49 11 43 4 13 48 42 19 28 31 36 21 1 24
19032 20 311 43 6 49 41 41 8 31 3 11 48 36 40 2 22 38 21 48 24 19 42 47 45 37 33 44 4 34 24 42 14 20 50 30 33 1 45 40 22 10 35
19033 20 329 49 49 39 20 19 21 25 36 3 16 38 22 47 25 21 22 46 24 45 21 20 29 48 12 34 26 6 24 30 7 35 18 44 42 42 16 43 13 24 9
19034 20 326 47 14 42 44 48 48 14 16 49 22 29 15 43 31 45 28 25 11 39 32 40 48 35 23 8 41 30 4 38 18 44 28 26 12 18 40 22 38 10 23
19035 20 294 27 16 11 8 49 22 23 46 28 35 45 8 6 49 41 14 39 45 18 25 1 43 48 37 35 4 33 47 21 45 37 18 47 16 4 22 29 7 46 15
19036 20 250 39 20 3 11 8 43 49 36 15 46 29 17 17 3 33 34 45 16 28 22 44 3 11 4 34 6 14 42 6 5 41 26 26 18 16 14 22 45 20 41
19037 20 310 47 26 48 43 46 37 9 18 49 47 38 16 11 12 31 34 36 9 29 37 6 22 20 43 39 36 14 35 44 8 41 19 34 43 45 9 8 6 26 39
19038 20 309 47 25 12 15 43 14 45 11 26 6 36 35 13 23 41 30 3 7 48 43 49 3 46 43 44 11 24 48 32 40 37 36 40 36 7 27 9 16 17 49
19039 20 346 43 15 45 15 41 20 19 43 48 38 46 43 12 3 2 20 49 48 15 7 44 38 42 35 35 6 38 1 26 21 47 4 37 44 36 24 33 34 34 13
19040 20 288 48 12 43 25 46 9 20 28 4 43 23 25 49 27 3 35 35 42 36 42 18 42 47 19 40 25 37 34 14 8 10 11 7 44 42 39 17 32 38 40
