15000 20 102 28 13 22 22 43 23 14 27 4 39 47 18 18 16 26 30 21 28 41 7 39 32 10 1 35 11 6 50 9 3 27 23 24 49 49 14 44 4 3 40
15001 20 103 22 22 7 49 1 28 28 24 18 35 14 1 44 15 37 4 20 37 24 13 39 50 11 6 48 27 31 40 2 49 4 26 50 27 45 34 41 48 29 7
15002 20 94 34 34 28 20 2 35 38 1 47 45 23 45 3 36 24 6 10 11 46 36 8 31 5 11 40 45 14 12 15 46 33 17 42 29 16 17 17 19 27 44
15003 20 96 39 36 6 34 23 13 17 1 19 29 36 11 49 22 20 15 4 33 10 32 48 26 47 16 8 25 11 46 18 32 34 31 1 26 22 11 32 22 37 50
15004 20 92 26 19 12 9 19 39 15 35 37 32 42 11 38 22 9 21 6 41 20 39 44 45 4 47 34 38 21 22 39 46 40 50 10 39 18 44 27 1 3 47
15005 20 100 14 45 16 5 38 12 18 44 11 1 31 31 24 19 26 14 21 31 25 11 1 19 37 1 8 24 45 34 35 49 30 50 43 45 6 31 48 50 23 15
15006 20 108 46 6 39 6 6 9 43 6 16 18 49 4 48 30 4 43 26 9 25 32 34 50 1 10 5 49 11 30 23 25 28 15 31 33 24 23 41 43 40 40
15007 20 92 46 38 21 1 30 47 10 4 45 3 6 9 28 16 38 1 40 13 5 46 13 30 18 1 20 12 11 8 29 32 8 10 19 15 9 14 27 16 37 15
15008 20 107 18 26 29 47 32 24 9 11 44 11 33 5 3 43 14 31 26 22 43 5 42 7 13 7 28 2 37 41 47 33 23 20 35 15 4 19 20 6 39 39
15009 20 103 6 33 46 50 39 10 16 12 35 20 31 48 37 17 2 13 7 45 47 21 18 42 27 46 21 34 28 16 33 18 26 41 36 37 25 5 23 43 13 28
15010 20 116 37 25 36 33 23 8 33 40 40 20 26 35 43 9 14 8 44 33 35 34 18 24 8 22 30 17 28 42 46 17 31 49 41 38 39 20 2 14 6 44
15011 20 85 25 21 3 18 4 38 1 21 13 10 45 5 42 11 34 35 8 50 38 49 43 27 31 24 16 3 10 20 5 31 23 24 12 26 6 24 36 2 30 27
15012 20 96 12 13 13 21 15 10 9 37 45 33 4 49 36 9 29 43 41 3 16 26 44 31 39 29 33 18 7 46 32 19 17 46 28 10 5 28 19 5 37 5
15013 20 110 13 17 47 3 21 14 30 36 7 11 26 37 45 45 42 26 16 10 22 1 38 33 46 3 37 24 12 28 6 30 11 50 41 40 48 2 36 46 8 31
15014 20 105 38 33 46 47 6 46 36 39 43 39 27 16 12 20 29 39 26 8 16 38 9 6 45 5 8 43 15 23 20 14 5 17 49 45 37 24 48 43 13 5
15015 20 97 7 23 13 36 20 19 16 27 11 41 44 33 8 43 4 21 49 20 21 46 29 8 19 5 47 33 25 1 39 48 15 26 17 34 41 45 32 38 31 4
15016 20 112 31 28 32 40 46 38 49 8 48 45 40 23 47 31 22 12 6 38 34 42 30 24 20 20 5 4 37 7 14 14 4 11 27 2 19 26 10 50 42 21
15017 20 99 9 50 10 5 48 44 47 27 19 18 23 23 31 10 29 44 25 20 49 36 2 6 24 49 15 23 46 5 8 5 5 50 33 18 32 41 14 2 28 7
15018 20 105 28 48 8 13 45 9 18 20 10 35 43 6 38 10 2 44 21 8 44 28 42 11 5 23 3 4 36 4 33 44 32 30 46 27 12 16 23 50 40 30
15019 20 97 46 29 41 47 23 14 6 18 47 28 21 33 2 8 38 35 3 19 14 6 17 42 19 32 40 43 33 31 22 28 10 14 26 34 27 33 20 29 32 16
15020 20 95 1 14 20 10 2 4 14 22 19 21 38 11 39 19 33 3 32 6 30 41 7 26 46 39 28 15 10 33 21 25 26 5 44 48 23 16 37 35 5 8
15021 20 96 36 39 10 20 45 42 14 48 38 9 37 17 26 5 28 8 3 11 7 30 15 2 27 39 18 16 24 23 13 12 34 32 6 25 44 21 25 33 32 11
15022 20 111 49 7 17 27 16 44 31 26 3 10 42 4 39 30 23 4 7 46 26 20 10 11 36 48 38 10 30 19 22 29 27 40 34 37 19 38 46 10 41 34
15023 20 98 41 14 39 48 11 16 19 22 27 23 12 21 26 23 46 46 30 24 35 36 15 20 24 35 7 22 44 50 34 15 33 27 3 49 28 37 2 48 14 24
15024 20 86 49 9 21 29 34 6 16 50 27 40 11 27 35 17 12 49 14 47 25 27 1 23 15 28 9 17 24 40 32 11 4 17 18 19 44 8 29 20 13 37
15025 20 95 39 13 2 37 38 28 37 12 43 15 23 9 41 46 14 30 12 17 46 29 36 12 25 45 10 5 15 39 18 3 27 30 4 15 19 32 1 33 26 15
15026 20 107 5 34 8 50 35 23 29 47 40 25 27 27 38 3 23 49 37 37 25 41 15 6 45 29 28 30 9 3 46 13 14 24 43 20 19 19 49 47 1 19
15027 20 95 6 8 8 45 34 48 9 42 42 40 18 21 21 28 25 18 14 23 5 38 49 9 19 7 26 8 32 34 15 39 28 49 39 38 30 27 11 3 47 38
15028 20 102 27 15 31 41 37 37 28 38 36 36 5 6 45 20 32 2 1 17 16 42 44 16 30 31 7 11 10 19 13 6 6 42 22 38 25 11 47 12 48 3
15029 20 89 17 42 22 50 45 25 16 11 18 11 28 49 44 37 9 3 5 24 10 13 15 32 2 48 43 26 40 37 7 44 6 1 25 7 35 37 30 23 32 29
15030 20 105 40 44 43 6 27 45 5 19 20 14 10 9 23 6 16 25 21 22 12 48 28 20 33 16 26 14 44 48 18 36 41 13 19 7 48 39 13 49 38 37
15031 20 76 4 3 13 26 27 34 39 24 8 8 28 35 22 17 19 36 11 48 6 29 3 17 34 17 17 23 16 49 1 37 29 13 44 39 40 30 12 6 10 32
15032 20 110 44 22 42 41 29 22 47 33 40 32 7 4 5 30 31 22 36 23 15 17 35 11 27 42 16 34 1 49 25 40 18 5 13 16 38 2 39 10 43 42
15033 20 120 33 16 22 18 38 38 34 25 40 3 42 7 36 44 5 13 18 46 32 23 10 47 12 12 45 50 23 46 44 16 28 9 37 48 49 25 25 24 27 15
15034 20 95 31 12 11 38 26 28 33 7 2 43 5 13 6 1 14 30 47 7 46 26 18 32 25 18 8 8 42 32 32 20 48 14 1 9 38 34 17 41 28 24
15035 20 115 6 33 24 19 14 22 28 9 48 45 43 24 31 5 33 14 26 33 30 8 40 30 18 29 15 37 20 44 10 27 35 45 42 7 22 2 44 29 46 12
15036 20 94 37 30 27 12 12 6 20 4 38 39 32 4 25 3 48 34 29 25 21 26 16 27 49 18 34 17 13 12 8 25 36 40 2 47 1 9 18 4 7 38
15037 20 103 2 33 42 49 17 23 25 37 48 41 15 46 10 48 14 22 11 13 32 38 23 41 46 23 49 14 29 49 22 18 4 9 33 24 30 14 26 28 41 49
15038 20 100 36 3 32 25 4 15 48 28 15 13 6 13 34 25 12 39 11 13 18 35 24 50 27 27 17 25 22 6 35 23 49 20 38 16 46 28 20 42 8 7
15039 20 95 2 20 25 38 45 24 40 44 16 18 20 42 28 41 49 15 14 9 13 33 48 30 17 43 8 33 15 49 21 2 11 47 42 6 22 31 23 48 18 43
15040 20 102 39 48 35 37 12 48 47 26 33 44 6 49 37 15 31 3 15 23 25 16 24 9 40 45 41 20 38 10 14 26 7 48 20 48 10 48 32 4 5 30
15041 20 109 42 21 12 46 35 34 20 50 19 43 9 10 40 49 11 39 10 24 16 18 23 30 39 39 1 44 43 32 37 13 44 32 49 29 4 48 46 8 47 49
15042 20 99 21 22 14 41 45 43 32 16 34 20 19 29 16 28 47 26 26 50 25 26 48 35 36 36 33 43 20 4 6 12 1 43 29 35 28 33 9 29 8 34
15043 20 106 28 44 22 14 38 19 48 30 40 1 37 2 1 37 46 18 24 10 3 38 18 46 20 45 26 37 14 3 30 35 16 17 5 13 44 16 45 18 25 43
15044 20 92 35 49 4 37 36 41 25 3 38 47 16 24 27 4 37 29 34 21 47 2 11 2 21 26 15 45 12 9 29 10 17 47 5 44 2 42 40 3 9 13
15045 20 83 29 13 2 7 46 24 3 49 1 16 21 41 37 37 36 1 16 12 7 35 9 11 28 10 5 19 14 13 33 42 25 34 48 22 10 3 18 22 30 10
15046 20 112 11 16 47 11 13 13 22 20 49 30 32 26 41 36 46 4 28 45 25 14 45 49 23 49 21 32 18 42 29 2 26 14 40 36 12 38 17 43 15 8
15047 20 98 31 12 13 31 39 8 7 2 4 5 24 4 27 7 23 21 19 1 49 28 38 41 17 23 2 6 46 22 48 28 33 11 8 22 20 15 25 23 21 1
15048 20 94 26 50 7 48 20 28 43 26 28 30 18 46 2 19 16 25 40 44 8 50 3 31 19 19 5 43 39 14 10 43 46 32 37 43 35 7 44 27 24 19
15049 20 97 17 19 28 18 22 8 39 40 12 31 31 19 1 21 34 19 30 28 47 36 15 35 29 49 43 22 16 42 46 35 19 15 6 28 3 47 40 34 10 34
