15000 15 326 28 13 22 22 43 23 14 27 4 39 47 18 18 16 26 30 21 28 41 7 39 32 10 1 35 11 6 50 9 3
15001 15 324 27 23 24 49 18 49 14 44 4 3 40 22 22 7 49 1 28 28 35 14 1 44 15 37 20 37 13 39 50 11
15002 15 365 6 48 27 1 1 31 40 24 2 49 22 4 26 50 45 34 41 48 29 7 34 34 28 20 35 38 47 45 23 45
15003 15 312 3 36 24 6 34 47 10 11 46 36 8 31 28 5 11 34 40 45 14 12 15 46 33 17 42 29 16 17 23 17
15004 15 365 19 10 42 27 44 39 36 6 34 23 13 17 1 19 29 36 11 23 49 22 20 15 17 4 33 10 32 48 26 6
15005 15 331 17 47 16 8 25 11 46 10 18 32 34 31 48 34 1 26 22 11 32 22 37 50 26 19 12 9 19 39 15 35
15006 15 363 37 32 42 11 38 22 9 21 6 41 20 39 44 45 12 4 47 34 21 22 39 46 40 50 4 10 18 44 27 1
15007 15 339 38 38 42 27 9 3 47 14 45 16 5 38 12 18 44 11 1 31 31 24 19 26 14 21 25 11 37 1 8 24
15008 15 391 45 34 35 49 30 50 43 45 6 31 24 24 18 26 48 50 23 15 46 6 39 6 9 43 16 18 49 4 4 43
15009 15 358 26 9 25 32 34 50 1 10 5 49 11 30 23 25 28 15 31 33 24 23 39 41 43 40 40 46 38 21 30 47
15010 15 250 10 4 30 45 3 30 6 9 28 16 38 1 40 13 5 46 13 30 18 1 20 12 11 8 29 32 8 10 19 15
15011 15 320 9 14 19 38 27 16 37 15 18 26 29 47 32 24 11 44 33 5 3 43 14 31 26 22 43 5 42 7 13 7
15012 15 366 26 3 28 2 18 14 37 41 47 33 23 20 44 35 15 4 19 20 6 14 33 39 39 6 46 50 10 6 16 12
15013 15 353 35 20 31 48 37 17 39 35 2 13 7 45 47 21 18 42 6 31 27 46 21 34 28 16 33 18 26 41 36 37
15014 15 352 25 5 18 23 43 36 13 28 37 25 36 33 23 8 33 40 40 20 26 35 9 14 8 44 35 34 24 8 22 43
15015 15 312 30 17 28 42 46 17 18 31 49 41 38 31 39 20 2 14 6 44 25 21 3 18 4 38 1 21 13 10 45 5
15016 15 300 42 11 34 35 8 50 3 38 49 43 27 31 24 16 25 31 10 20 5 31 23 24 12 26 6 24 36 2 30 27
15017 15 337 12 13 13 21 15 10 9 37 45 33 4 49 36 9 29 43 41 3 16 26 44 31 39 29 33 18 7 46 32 19
15018 15 328 17 46 36 28 10 44 16 5 28 19 5 37 13 17 47 3 21 14 30 36 7 11 26 37 45 45 42 26 22 1
15019 15 419 38 33 46 3 37 24 22 42 12 28 6 30 26 11 41 40 48 2 36 46 8 31 33 46 47 6 39 43 27 16
15020 15 316 12 20 29 39 26 8 16 38 9 6 27 45 5 29 8 43 15 23 20 14 17 49 45 9 37 24 48 43 38 20
15021 15 319 13 5 7 23 36 20 19 16 27 11 41 44 33 8 43 4 21 49 20 21 46 29 8 19 5 7 11 47 25 1
15022 15 414 39 48 15 26 17 34 41 45 44 32 38 29 32 32 11 31 4 31 28 32 40 46 49 8 48 45 23 47 31 22
15023 15 335 12 6 38 47 47 34 42 30 24 20 20 5 4 32 37 7 14 14 40 4 11 27 2 19 26 48 10 50 46 42
15024 15 321 21 9 10 5 48 44 47 27 19 18 23 23 31 10 29 44 25 20 49 36 2 6 24 49 15 23 9 46 5 8
15025 15 281 5 10 8 33 18 25 32 41 48 14 2 28 7 28 13 45 9 18 20 10 35 43 6 45 38 10 44 21 28 42
15026 15 338 11 5 23 3 4 36 33 44 32 30 3 46 27 12 16 46 40 30 46 29 41 47 14 6 18 41 47 28 21 33
15027 15 273 2 8 38 35 3 19 14 6 17 42 19 32 40 43 33 31 22 28 10 14 26 34 27 33 20 29 32 16 1 14
15028 15 328 20 10 2 4 14 22 19 21 38 11 39 19 33 3 32 6 30 41 7 26 46 39 28 15 10 33 21 25 26 5
15029 15 329 44 48 23 16 37 35 5 8 36 39 10 20 45 42 14 48 38 9 17 26 28 8 26 3 11 7 30 15 2 27
15030 15 364 39 18 16 26 24 23 13 12 34 32 6 25 44 21 25 33 32 11 49 7 17 27 31 26 3 10 42 4 30 23
15031 15 374 4 7 46 26 20 10 11 3 17 36 48 38 10 30 19 22 29 27 40 7 42 34 37 19 38 46 41 34 14 39
15032 15 373 48 11 16 19 22 27 23 39 12 21 26 23 46 46 30 24 35 36 15 20 24 35 7 22 44 50 34 15 33 27
15033 15 287 11 3 49 39 28 37 2 48 14 24 9 21 29 34 6 16 27 40 34 34 35 17 12 49 47 25 1 23 15 28
