15000 30 445 28 13 22 22 43 23 14 27 4 39 47 18 18 16 26 30 21 28 41 7 39 32 10 1 35 11 6 50 9 3 27 23 24 49 49 14 44 4 3 40 7 49 1 28 15 37 20 37 13 39 50 11 48 27 31 40 2 49 45 34
15001 30 426 41 48 29 7 34 34 28 20 2 35 38 1 47 45 23 45 3 36 24 6 10 11 46 36 8 31 5 11 40 45 14 12 15 46 33 17 42 29 16 17 17 19 27 44 39 36 6 34 13 17 1 19 36 11 49 22 20 15 4 33
15002 30 441 10 32 48 26 6 17 47 16 8 25 11 46 18 32 34 31 1 26 22 11 32 22 37 50 26 19 12 9 19 39 15 35 42 11 38 22 9 21 41 20 39 44 45 12 4 47 21 22 46 40 44 27 27 9 3 47 14 45 16 5
15003 30 490 38 12 18 44 11 1 31 31 24 19 26 14 21 31 25 11 1 19 37 1 8 24 45 34 35 49 30 50 43 45 6 31 48 50 23 15 46 6 39 6 9 43 16 18 49 4 4 43 32 34 10 5 28 15 33 24 41 43 40 40
15004 30 433 46 38 21 1 30 47 10 4 45 3 6 9 28 16 38 1 40 13 5 46 13 30 18 1 20 12 11 8 29 32 8 10 19 15 9 14 27 16 37 15 26 29 47 32 24 9 44 11 33 5 3 43 14 31 22 43 42 7 7 26
15005 30 456 3 28 2 18 14 18 37 41 47 33 23 20 44 35 15 4 19 20 6 14 33 39 39 6 46 50 10 6 16 12 35 20 31 48 17 39 13 7 45 47 21 50 18 42 27 46 34 28 26 41 36 37 25 5 43 36 28 37 8 33
15006 30 431 40 50 20 26 35 43 9 14 8 44 33 35 34 18 24 8 22 43 30 17 28 42 46 17 18 31 49 41 38 31 39 20 2 14 6 44 25 21 3 18 4 38 1 21 13 10 45 5 42 11 43 27 31 24 16 3 10 20 5 31
15007 30 444 23 24 34 12 26 6 24 36 2 30 27 12 13 13 21 13 15 10 9 37 45 33 4 49 36 9 29 43 41 3 16 26 44 31 39 29 33 18 7 46 32 19 17 46 28 10 5 28 19 5 37 5 47 3 14 30 11 26 42 26
15008 30 497 16 10 22 1 38 33 46 3 37 24 42 12 28 6 30 26 11 50 41 40 48 2 12 36 8 31 33 46 47 6 36 39 43 39 27 16 20 29 39 26 9 6 45 5 29 8 26 15 23 15 14 5 17 49 24 27 5 38 13 5
15009 30 457 7 23 13 36 20 19 16 27 11 41 44 33 8 43 4 21 49 20 21 46 29 8 19 5 47 33 25 1 39 48 15 26 17 34 41 45 32 38 31 4 28 32 40 46 38 49 48 45 23 47 22 12 6 38 34 42 30 24 5 4
15010 30 420 32 37 7 14 14 40 4 11 27 2 19 26 48 10 46 42 21 9 10 5 44 47 18 48 23 23 31 10 29 44 25 20 49 36 2 6 24 49 15 23 47 9 5 8 8 33 41 48 28 7 13 45 9 18 20 10 35 43 6 45
15011 30 452 38 10 2 44 21 8 44 28 42 11 5 23 3 4 36 4 33 44 32 30 46 27 12 16 23 50 40 30 29 41 47 23 14 6 18 41 28 47 8 38 35 3 19 14 6 17 43 33 31 22 10 14 26 34 27 33 20 29 16 1
15012 30 388 14 20 10 2 4 14 22 19 21 38 11 39 19 2 33 3 32 6 30 41 20 7 26 46 39 28 15 19 25 2 5 44 48 23 16 37 35 5 8 36 45 42 38 9 37 17 28 8 3 11 7 30 2 27 18 16 24 23 13 12
15013 30 487 34 32 6 25 44 21 25 33 32 11 49 7 17 27 16 44 31 26 3 10 42 4 39 30 23 4 7 46 26 20 10 11 36 48 38 10 30 19 22 29 27 40 37 19 46 10 41 34 14 39 48 11 19 22 12 21 24 35 15 20
15014 30 401 24 35 7 22 44 50 34 15 46 33 27 11 3 49 39 28 37 2 48 14 49 9 21 29 6 16 40 34 11 27 35 17 12 49 14 47 25 27 1 23 15 28 9 17 32 11 4 17 18 19 16 44 8 49 29 20 13 37 2 37
15015 30 410 38 28 37 12 43 15 23 9 41 46 14 30 12 17 46 29 36 12 25 45 10 5 15 39 18 3 27 30 4 15 19 32 1 33 26 15 5 34 8 50 35 23 29 47 40 25 3 23 49 8 6 45 28 30 9 3 13 38 24 28
15016 30 475 43 20 19 19 49 47 8 1 6 8 45 34 48 9 42 42 40 18 21 21 28 25 18 42 14 23 5 38 9 18 7 14 26 8 32 34 15 39 39 38 30 27 11 3 47 38 27 15 31 41 37 37 38 36 36 5 20 32 2 1
15017 30 434 17 16 42 44 16 30 31 7 11 10 19 13 6 6 22 38 32 10 25 11 47 12 48 3 45 25 18 11 28 49 44 37 9 3 5 24 10 13 15 32 2 48 43 26 40 37 7 44 1 16 35 37 30 23 29 40 27 45 20 14
15018 30 433 10 9 23 6 16 25 21 22 12 48 28 20 33 16 26 14 40 44 48 18 36 41 13 41 19 7 39 28 49 38 37 4 3 13 27 34 24 13 8 8 35 22 17 28 11 48 6 29 34 17 4 22 1 37 29 13 44 39 30 12
15019 30 450 6 10 32 44 22 42 41 29 47 33 40 32 7 4 5 30 31 22 29 36 23 15 17 35 11 5 27 42 16 34 1 49 25 40 18 5 13 16 38 2 39 10 43 42 33 16 34 25 3 42 36 44 46 32 10 47 12 12 45 50
15020 30 493 23 46 44 16 28 9 37 48 49 25 33 25 24 25 27 15 31 12 11 38 26 28 7 2 43 5 13 6 1 14 30 47 46 26 18 32 25 18 8 8 42 32 32 20 48 14 9 38 34 17 41 28 6 33 19 14 22 28 45 43
15021 30 468 24 14 31 5 33 14 26 33 30 8 40 30 18 29 15 37 20 44 10 27 28 35 45 42 7 22 2 6 44 29 46 12 37 30 27 12 12 6 4 38 39 32 25 3 48 34 29 25 21 26 16 27 49 18 34 17 13 12 8 25
15022 30 453 36 40 2 47 1 9 18 4 48 7 38 2 33 42 49 17 23 25 37 48 41 15 46 10 14 22 11 13 32 38 29 49 22 18 4 9 24 10 30 14 26 28 25 23 3 32 15 48 28 15 13 6 34 25 12 39 35 24 27 27
15023 30 492 24 17 25 11 22 6 35 23 11 49 20 38 16 32 46 28 17 20 42 8 7 2 38 45 40 44 2 16 18 20 28 41 49 15 14 9 13 33 48 30 43 8 33 15 21 2 47 42 6 22 31 49 23 48 39 48 37 12 26 33
15024 30 476 44 6 49 37 15 31 3 15 23 25 16 33 24 9 40 45 39 41 20 38 10 14 26 7 48 14 32 4 5 30 42 21 12 46 35 34 19 43 9 10 11 39 18 23 30 40 1 44 43 32 37 13 29 4 46 8 47 49 21 22
15025 30 468 14 41 45 43 32 16 34 20 19 29 16 28 47 26 26 50 25 26 48 35 36 36 33 43 20 4 6 12 1 43 29 35 28 33 9 29 8 34 44 22 38 19 30 40 37 2 46 18 24 10 3 38 18 46 35 16 17 5 13 48
15026 30 432 44 16 37 45 18 25 43 35 49 4 36 41 25 3 38 47 16 24 27 4 29 34 21 47 2 25 11 2 26 38 15 45 12 9 10 12 17 47 5 44 42 40 3 9 13 29 7 46 24 3 1 16 41 37 46 16 35 9 28 10
15027 30 491 5 19 14 13 33 42 25 34 48 22 10 3 21 10 18 22 30 10 11 16 47 11 13 13 22 20 49 30 32 26 41 36 46 4 28 45 45 49 23 49 42 13 29 2 26 14 40 36 12 38 17 43 15 8 31 12 39 8 7 2
15028 30 410 4 5 24 4 27 7 23 21 19 1 49 28 38 41 17 23 2 6 39 46 22 48 28 33 11 8 20 15 25 23 21 1 26 50 7 48 43 26 30 18 46 2 16 25 40 44 8 50 3 31 5 43 14 19 10 43 32 37 35 7
15029 30 481 44 27 24 19 17 19 28 18 22 8 39 40 12 31 31 19 1 21 34 19 30 28 47 36 15 35 29 49 43 22 16 42 46 35 19 15 6 28 3 47 40 34 10 34 45 4 32 24 20 28 48 30 8 15 23 5 49 42 21 22
15030 30 495 3 12 5 34 21 40 33 17 44 16 40 36 32 11 15 12 18 21 43 15 2 50 24 5 30 17 38 38 47 42 49 2 25 22 41 9 36 25 23 6 42 38 10 10 26 11 11 7 34 17 37 1 39 17 9 34 20 25 28 42
15031 30 431 31 19 30 40 11 6 2 23 12 36 42 50 38 33 25 27 23 41 16 14 33 25 48 32 17 8 10 40 22 41 39 2 32 1 7 34 26 20 21 17 20 10 49 46 36 22 1 37 27 34 4 1 3 24 35 44 19 2 40 35
15032 30 507 23 49 36 19 7 9 39 45 29 17 35 18 30 48 21 43 46 48 43 22 37 4 4 7 8 46 42 30 27 50 32 35 22 29 38 9 25 7 41 22 28 33 33 16 45 17 20 10 17 3 13 31 40 44 48 40 6 14 11 46
15033 30 504 37 40 31 9 12 13 26 8 29 31 10 50 43 16 17 47 6 29 28 46 24 44 47 40 41 36 45 49 49 7 44 37 46 26 38 23 19 18 5 28 18 47 36 44 1 16 23 48 39 16 30 9 9 29 33 4 15 30 40 37
15034 30 439 6 37 32 41 35 6 4 34 46 21 30 27 31 10 2 39 39 36 43 3 16 22 8 40 1 17 28 41 33 29 25 10 13 9 29 33 38 5 14 47 9 2 37 44 44 42 11 17 7 19 10 37 42 23 47 37 49 15 3 24
15035 30 525 41 19 45 32 32 12 22 50 38 9 49 32 31 28 14 30 16 20 10 16 37 20 48 42 44 44 12 45 35 33 39 18 2 8 15 23 9 2 34 9 33 14 36 48 43 1 18 4 6 26 47 14 28 3 29 10 46 23 17 14
15036 30 457 40 50 23 25 16 8 22 10 11 41 28 46 41 43 45 6 3 37 33 5 15 44 48 12 18 42 17 6 10 31 46 10 27 12 43 36 24 36 1 2 49 49 13 33 29 27 2 43 44 45 9 50 5 41 47 16 42 9 12 27
15037 30 430 32 47 30 35 22 31 8 20 29 23 5 33 1 31 37 43 26 31 4 27 44 23 41 42 47 49 2 5 15 33 48 25 13 2 7 15 34 45 10 11 38 14 18 48 14 46 9 39 28 10 45 44 21 40 35 20 49 21 6 17
15038 30 492 24 16 44 38 5 7 46 15 26 45 20 42 43 28 32 20 39 27 15 33 49 4 19 18 17 40 42 32 47 10 12 3 40 33 34 4 31 14 11 2 16 20 9 34 35 24 18 27 3 7 41 43 14 23 38 17 29 16 22 45
15039 30 503 37 30 28 27 31 5 46 26 42 22 34 31 39 13 35 48 23 25 40 39 49 9 32 38 27 48 18 6 15 39 2 20 29 30 26 25 25 49 11 7 41 36 47 17 16 38 19 5 14 16 20 34 33 49 13 32 9 8 38 21
15040 30 451 14 27 45 6 41 22 28 39 30 48 44 43 15 16 47 28 33 30 12 31 34 2 21 24 24 36 2 18 43 15 10 15 7 37 5 36 36 48 31 1 26 29 6 9 23 49 22 8 25 30 1 4 39 9 42 43 27 30 20 28
15041 30 427 1 45 8 9 3 30 9 27 40 13 21 22 37 2 6 33 26 8 36 16 16 27 12 6 38 37 11 7 15 14 4 22 22 8 30 34 43 42 31 10 23 13 35 30 48 1 32 15 47 18 25 3 34 38 41 1 5 32 14 18
