18000 15 139 32 16 14 33 12 36 19 16 8 38 3 35 47 45 21 35 2 42 29 14 9 48 30 1 1 21 27 3 24 8
18001 15 155 42 19 2 28 46 24 27 5 1 34 4 40 32 28 6 34 49 43 36 2 7 42 3 1 15 28 22 22 18 30
18002 15 134 22 25 3 19 1 3 30 9 32 49 25 19 26 21 6 8 31 11 13 32 12 21 14 4 11 5 4 12 39 20
18003 15 194 29 4 3 36 14 39 50 19 27 9 15 39 22 26 40 36 16 42 46 43 10 11 5 1 23 6 39 25 49 13
18004 15 121 7 2 43 24 39 49 3 27 4 18 12 13 8 18 5 46 15 14 2 32 1 5 20 25 37 10 29 23 17 19
18005 15 132 5 4 35 8 20 36 3 50 24 5 16 21 45 28 31 27 6 49 10 32 2 33 1 37 44 15 9 22 14 25
18006 15 131 42 29 2 2 4 14 1 5 30 41 12 43 21 25 27 6 8 3 34 45 5 39 7 31 20 28 31 2 18 5
18007 15 144 18 16 10 30 8 50 1 26 7 43 38 49 16 9 2 3 40 31 43 27 41 14 46 32 11 15 5 23 3 15
18008 15 119 3 42 8 17 10 1 13 3 2 5 7 15 9 42 15 18 39 44 1 46 29 49 16 27 37 25 11 26 38 46
18009 15 115 4 22 17 22 5 49 10 32 29 3 11 9 20 30 23 22 39 22 21 7 3 28 13 45 9 39 24 4 2 35
18010 15 170 20 46 30 38 16 29 2 21 6 19 14 34 8 1 11 21 41 13 46 26 3 48 35 31 40 41 39 35 29 21
18011 15 166 1 11 27 23 30 8 7 24 45 19 4 29 25 27 14 11 43 49 5 16 28 47 37 48 24 23 40 5 2 32
18012 15 142 21 31 11 49 41 2 5 48 14 11 42 1 8 8 19 39 16 11 15 23 38 4 1 46 27 20 17 13 9 49
18013 15 150 12 20 4 6 5 50 6 43 36 36 45 14 1 41 18 15 44 19 15 47 26 24 37 17 24 18 25 11 2 49
18014 15 150 16 32 20 5 34 29 7 15 2 31 26 23 8 11 1 1 43 41 15 26 38 27 13 34 48 5 9 9 21 13
18015 15 156 1 22 11 13 32 25 16 11 12 43 35 18 6 6 43 46 34 25 25 50 42 31 31 20 5 20 2 26 18 13
18016 15 134 44 46 6 20 18 23 9 39 1 26 8 39 13 9 49 19 34 26 4 18 2 27 16 35 14 5 29 38 22 50
18017 15 142 30 5 9 27 1 27 31 1 13 13 36 40 24 27 3 21 4 50 6 32 21 28 16 4 41 14 43 42 7 5
18018 15 149 2 4 29 36 18 34 7 43 33 21 11 28 41 20 32 19 44 50 5 32 13 49 12 39 37 39 14 7 1 19
18019 15 126 12 14 11 45 2 8 4 28 18 9 1 8 14 2 21 35 33 31 7 11 37 6 23 36 3 10 47 33 20 34
18020 15 149 7 36 26 21 6 23 18 50 47 24 42 24 1 32 19 33 3 18 2 30 15 4 10 34 48 22 11 38 43 29
18021 15 154 39 6 4 24 33 23 6 37 2 26 42 4 24 28 13 32 23 41 32 50 29 46 17 16 18 38 1 2 26 11
18022 15 183 24 31 4 49 34 42 19 35 1 24 9 30 45 34 32 14 15 15 36 32 3 20 44 50 18 10 41 48 42 42
18023 15 122 9 1 6 16 12 13 22 5 3 45 5 1 32 45 10 47 8 20 46 9 15 14 25 4 17 17 33 18 1 48
18024 15 124 1 22 6 45 25 45 2 36 39 48 19 40 10 21 3 10 17 32 36 19 4 16 32 6 9 4 21 44 24 32
18025 15 155 1 47 11 39 49 13 2 36 33 34 9 48 4 12 34 49 43 45 19 50 3 18 12 29 27 50 42 12 21 11
18026 15 143 1 20 3 7 4 38 47 48 27 27 32 34 18 42 2 42 12 20 11 19 14 12 46 23 15 26 42 9 13 22
18027 15 183 41 9 34 1 12 11 3 1 11 41 43 42 28 31 42 49 33 32 31 18 38 47 13 47 1 17 30 17 7 25
18028 15 187 7 8 39 47 34 1 24 5 48 48 26 45 36 28 5 43 41 45 13 6 6 38 42 10 32 20 1 40 21 15
18029 15 146 1 48 20 11 9 22 18 6 33 4 12 28 8 13 17 43 4 26 3 29 41 16 32 30 37 36 43 33 14 16
18030 15 136 1 10 46 10 25 27 5 1 22 4 43 45 4 28 17 37 15 41 7 37 26 24 2 11 16 3 24 39 20 38
18031 15 180 3 6 1 47 42 9 7 41 14 7 24 4 44 7 6 11 32 16 36 44 47 10 2 47 35 17 26 26 41 30
18032 15 119 1 31 6 9 15 50 9 41 25 31 2 34 11 40 14 33 42 32 17 12 13 39 35 28 3 31 10 16 36 4
18033 15 136 49 44 6 34 28 3 10 18 3 6 4 6 40 47 7 45 36 7 20 50 2 29 34 17 22 15 1 9 11 11
18034 15 128 11 28 1 30 9 19 2 46 8 21 27 16 4 11 37 28 26 23 45 26 17 10 44 35 3 42 16 16 7 5
18035 15 176 9 13 1 5 42 9 5 8 3 23 39 42 41 48 8 39 38 16 47 7 2 41 15 39 36 17 22 16 44 13
18036 15 136 15 30 49 30 2 36 8 12 14 11 47 11 7 16 18 9 22 43 24 25 1 45 43 43 9 43 10 31 4 47
18037 15 126 12 36 34 21 17 5 26 43 4 48 1 9 3 18 9 34 2 11 21 31 15 31 11 17 18 18 38 12 41 37
18038 15 144 10 17 37 36 25 7 1 19 5 40 11 23 13 35 12 6 39 35 30 36 17 15 44 28 18 35 21 32 6 1
18039 15 144 7 47 13 9 1 14 37 46 5 45 19 32 28 28 39 22 8 14 24 43 12 15 9 25 27 34 11 31 49 24
18040 15 143 13 35 39 11 37 34 22 48 23 19 11 1 6 3 48 24 20 44 2 20 1 43 33 46 25 49 4 14 3 23
18041 15 141 35 47 2 14 13 29 10 31 28 1 25 9 4 25 9 21 34 49 19 37 26 29 16 9 6 31 17 31 38 40
18042 15 159 6 50 1 26 9 37 4 25 28 45 24 1 39 20 16 2 47 43 37 29 5 14 34 40 22 2 20 41 27 2
18043 15 152 15 9 11 24 43 11 4 46 8 26 24 3 46 26 5 40 2 29 39 18 6 16 28 16 18 37 21 36 34 26
18044 15 126 7 17 17 23 12 45 1 2 42 26 28 32 2 38 11 40 32 7 23 34 9 9 35 21 26 42 3 30 4 43
18045 15 169 49 22 7 8 41 25 42 22 12 48 3 26 25 14 6 37 24 41 37 41 11 19 1 48 30 6 17 33 33 42
18046 15 121 8 49 18 30 46 28 15 20 31 2 5 45 24 47 3 30 11 44 4 1 16 33 25 7 10 42 20 23 7 30
18047 15 181 1 6 20 39 14 8 24 39 41 28 11 47 4 20 2 26 45 23 39 38 36 39 34 4 13 41 44 30 35 28
18048 15 190 31 47 12 15 3 39 46 33 49 47 19 1 36 50 4 50 48 7 17 15 13 43 10 9 43 49 14 23 35 21
18049 15 148 7 11 1 26 46 3 6 43 4 6 5 23 17 23 30 12 21 24 3 28 33 23 24 47 20 34 45 25 35 24
