18000 15 103 12 36 19 16 7 19 44 42 2 42 5 3 1 2 4 40 6 34 3 18 32 49 36 19 14 31 13 32 9 13
18001 15 103 5 35 43 24 1 2 4 18 8 18 2 32 12 48 20 36 3 31 6 49 31 2 7 43 16 9 11 15 38 46
18002 15 135 1 29 2 39 14 46 3 1 6 30 29 21 8 14 27 12 49 47 7 27 21 31 11 49 5 48 42 1 45 50
18003 15 153 20 1 31 45 50 34 9 49 12 20 4 6 6 43 45 14 2 15 47 14 3 34 27 2 42 37 1 1 7 3
18004 15 82 1 49 2 23 15 26 9 9 22 39 11 13 12 43 6 6 25 50 13 25 18 23 8 6 3 14 4 18 16 35
18005 15 110 4 50 6 14 1 22 9 28 5 25 2 4 11 32 20 31 3 47 14 2 37 6 7 36 42 24 41 29 19 40
18006 15 94 18 33 1 2 9 24 14 3 15 15 3 20 13 18 6 16 5 8 10 21 8 43 2 36 33 34 48 45 4 37
18007 15 91 1 21 3 7 4 38 12 20 11 19 2 47 18 29 42 9 9 22 10 48 6 38 20 11 8 30 21 26 16 3
18008 15 87 1 47 5 27 17 12 13 39 9 36 2 35 4 44 20 20 8 42 3 24 18 28 7 5 14 11 43 29 10 31
18009 15 99 29 39 4 48 3 18 1 11 15 13 5 40 10 2 6 35 30 36 18 35 21 32 7 47 14 10 11 17 24 43
18010 15 153 1 27 10 41 49 24 8 23 23 19 3 15 39 49 20 8 25 9 4 25 38 40 16 2 47 43 5 14 18 47
18011 15 114 41 13 4 20 1 47 7 10 26 42 3 30 2 28 10 42 20 11 24 39 19 23 11 4 40 30 14 40 6 49
18012 15 113 1 26 2 48 14 37 5 23 12 24 33 40 6 42 24 41 13 48 9 15 28 11 21 11 15 40 3 7 40 41
18013 15 139 7 42 1 49 2 7 8 38 9 19 6 30 4 10 48 6 43 27 33 39 17 34 41 24 24 32 32 48 3 2
18014 15 111 8 30 2 17 1 16 45 13 3 21 24 45 30 22 6 33 36 27 4 25 9 9 5 4 10 47 22 16 17 1
18015 15 126 1 47 3 22 12 16 8 42 14 41 32 48 4 45 11 22 6 37 48 12 37 49 7 16 38 4 29 46 2 26
18016 15 112 3 42 6 40 5 26 37 22 1 40 2 32 15 16 11 30 35 6 16 38 4 38 17 5 7 26 19 8 46 17
18017 15 118 3 40 2 5 7 19 1 39 31 13 43 34 35 49 12 28 6 17 4 41 11 22 42 20 8 27 14 13 18 50
18018 15 128 8 21 4 18 1 11 49 37 3 42 19 17 12 4 2 34 5 22 25 50 28 47 18 21 35 7 6 18 41 25
18019 15 135 3 2 2 24 9 14 28 24 17 32 1 6 8 17 20 26 5 24 41 37 6 17 38 26 15 9 40 24 37 22
18020 15 135 3 24 1 38 46 4 35 36 6 21 2 39 24 7 21 9 45 14 17 39 5 34 13 11 23 13 9 40 20 28
18021 15 101 1 41 3 36 13 24 4 29 22 2 14 12 18 45 16 4 11 22 10 6 29 15 7 17 2 28 6 22 47 7
