18000 25 251 32 16 14 33 12 36 19 16 48 7 3 35 2 42 29 14 9 48 23 28 30 1 1 21 27 3 22 48 4 40 6 34 49 43 7 42 15 28 47 37 8 50 25 19 26 21 31 11 13 32
18001 25 243 31 23 12 21 17 5 11 5 4 12 3 36 50 19 38 15 13 34 16 42 46 43 2 42 23 6 7 2 43 24 8 18 1 35 20 25 29 23 35 23 15 27 34 39 5 39 18 32 6 6
18002 25 250 44 15 9 22 2 2 4 14 1 5 30 41 12 43 21 25 27 6 8 11 34 45 5 39 42 22 20 28 31 2 18 5 3 7 26 5 13 22 6 8 49 24 11 1 41 14 7 39 37 15
18003 25 217 5 23 1 25 3 15 8 17 10 1 13 3 2 5 7 15 9 42 15 18 39 44 35 17 38 46 4 22 17 22 11 9 20 30 31 34 37 17 14 46 24 4 30 38 29 20 6 19 26 4
18004 25 236 22 27 29 21 1 11 2 47 11 8 21 25 19 31 27 12 43 49 7 27 5 16 28 47 6 20 9 22 14 11 42 1 8 8 12 17 16 11 15 23 45 50 20 1 13 9 47 50 10 26
18005 25 257 4 6 5 50 6 43 36 36 1 41 15 47 26 24 17 15 16 32 20 5 34 29 7 15 2 31 43 41 27 32 9 9 21 13 22 39 11 13 32 25 12 43 35 18 25 50 42 31 46 46
18006 25 234 13 25 26 19 2 32 18 13 44 46 6 20 20 4 8 8 39 34 3 14 9 5 34 26 4 18 16 35 14 5 29 38 1 22 22 50 30 5 12 1 27 8 31 1 15 47 41 14 5 4
18007 25 270 43 42 1 39 7 5 20 37 2 29 11 28 10 36 32 19 5 32 41 17 13 49 19 30 37 39 14 7 3 47 18 9 33 31 47 33 26 21 35 25 46 1 30 46 15 4 4 24 28 38
18008 25 279 33 39 4 18 2 1 13 43 24 43 23 41 29 46 18 38 39 36 1 2 11 43 31 25 34 42 19 35 9 30 45 34 32 14 15 15 3 20 44 50 47 41 42 42 6 16 12 13 22 5
18009 25 247 5 1 8 20 46 9 15 14 33 18 1 48 6 45 2 33 39 48 19 40 10 21 3 10 17 32 36 19 21 27 7 47 32 6 9 4 25 12 11 39 49 13 28 36 4 12 27 50 42 12
18010 25 259 3 7 4 38 18 42 2 42 12 20 1 27 11 19 28 24 8 31 46 23 15 26 16 29 17 4 42 9 13 22 41 9 10 48 34 1 43 42 9 45 36 30 38 47 7 25 39 47 26 45
18011 25 244 36 28 5 43 41 45 46 37 13 6 48 12 10 17 32 20 1 40 21 15 28 20 8 23 22 8 6 18 12 28 17 43 4 26 3 29 11 4 37 36 43 33 14 16 9 7 15 41 7 37
18012 25 273 26 24 16 3 24 39 2 16 32 25 14 7 1 25 44 12 6 11 3 36 42 28 36 44 4 5 47 10 17 9 15 50 11 40 13 39 9 36 10 16 34 4 49 44 40 47 7 45 45 40
18013 25 250 11 11 1 30 9 19 2 46 8 21 27 16 4 11 28 24 26 23 45 26 3 42 20 7 7 5 13 21 5 28 39 42 41 48 46 16 36 39 47 7 15 39 22 16 14 11 6 14 25 13
18014 25 240 24 9 43 43 9 43 1 33 10 31 4 47 12 36 34 21 17 5 26 17 3 18 2 11 21 31 15 31 11 17 18 45 30 25 41 37 16 32 44 35 36 21 5 40 13 35 6 35 39 35
18015 25 238 37 29 30 36 17 15 44 28 18 35 21 32 6 1 7 47 13 9 1 14 5 45 39 22 8 14 14 42 10 41 49 24 11 37 22 48 23 19 3 15 48 24 20 44 2 20 4 14 25 9
18016 25 261 4 25 9 21 28 36 37 22 16 37 19 37 26 29 6 31 38 40 1 26 44 36 3 50 39 20 47 43 24 41 5 14 34 40 33 18 20 41 2 14 15 9 11 24 43 11 8 10 10 43
18017 25 264 3 42 26 25 46 32 41 13 28 16 4 20 44 48 17 25 23 32 1 2 2 38 11 40 32 7 9 9 35 21 49 22 7 8 42 22 12 48 25 14 6 37 24 41 8 6 18 30 15 20
18018 25 293 2 40 24 47 3 30 11 44 4 1 16 33 44 48 5 33 7 30 1 6 20 39 14 8 10 23 19 23 45 23 39 38 36 39 34 4 31 44 49 23 35 28 40 49 47 46 12 31 38 2
18019 25 267 4 50 24 33 11 4 48 7 17 15 13 43 43 49 35 21 1 26 34 39 14 40 5 23 30 12 21 24 3 28 33 23 20 34 6 49 49 35 8 1 18 11 25 21 2 48 40 14 31 10
18020 25 260 17 27 15 21 24 23 32 19 8 34 12 19 19 47 14 37 5 19 48 32 30 18 35 37 3 34 25 45 38 9 34 43 1 11 13 36 2 22 10 49 26 38 21 11 46 13 33 40 9 40
18021 25 293 8 1 2 40 21 11 11 47 15 31 34 30 31 6 29 30 46 6 24 41 19 33 13 29 16 15 27 26 7 37 9 15 48 44 41 11 1 45 42 29 10 24 37 10 33 20 23 33 39 13
18022 25 244 35 3 28 18 24 19 20 17 49 1 1 16 7 31 12 22 2 50 21 45 34 1 13 21 17 34 3 7 8 21 39 40 5 37 43 1 23 21 16 30 47 35 4 23 18 36 14 33 6 20
18023 25 250 46 50 43 25 2 9 23 48 30 18 7 17 11 22 18 18 9 15 32 3 31 38 8 38 1 48 5 1 6 30 16 45 49 13 14 4 19 48 28 50 4 10 36 42 24 29 27 33 12 46
18024 25 278 47 35 4 18 48 6 13 24 6 37 1 13 2 10 43 27 18 36 24 16 29 50 3 36 16 17 37 37 7 13 45 30 49 47 27 36 14 43 28 46 38 36 15 40 9 9 23 28 10 42
18025 25 247 15 38 22 33 9 12 43 49 26 45 3 3 7 20 32 30 4 43 2 39 1 31 41 24 12 30 29 45 19 21 27 34 23 2 44 12 17 5 20 43 40 47 8 30 21 14 13 48 16 37
18026 25 263 6 47 1 15 2 17 37 9 23 1 17 18 19 4 18 10 13 20 36 7 8 1 9 6 3 9 48 37 25 26 46 37 39 8 5 47 4 41 7 47 30 22 14 11 42 34 27 44 47 45
