18000 10 106 14 4 41 39 1 11 6 9 3 23 18 14 44 3 22 49 28 24 35 1
18001 10 101 20 14 39 11 6 27 1 31 40 2 3 24 34 10 5 34 45 12 10 27
18002 10 82 44 36 19 36 17 33 6 47 16 25 11 10 18 34 1 32 12 19 21 41
18003 10 85 38 22 4 39 27 38 42 9 3 14 5 12 18 11 1 31 21 25 11 19
18004 10 125 37 8 24 34 35 30 6 50 46 39 4 30 43 9 34 1 10 49 11 23
18005 10 79 28 31 21 30 4 45 3 6 1 13 5 13 20 40 19 9 14 38 43 31
18006 10 139 26 28 37 47 20 35 6 33 16 35 21 18 41 37 33 8 35 9 44 35
18007 10 83 30 20 2 6 21 18 1 13 5 11 34 8 10 5 36 30 13 21 15 13
18008 10 115 4 9 29 41 26 44 17 36 28 44 19 37 45 42 16 22 1 33 46 37
18009 10 86 2 36 46 31 12 29 15 20 37 27 5 23 13 20 19 27 4 49 20 46
18010 10 128 7 11 15 17 34 45 31 31 38 8 2 26 50 42 21 50 36 2 23 9
18011 10 119 46 8 5 8 33 25 48 2 18 10 6 38 8 28 23 4 30 46 21 2
18012 10 97 8 35 33 22 34 33 3 29 1 20 10 4 14 19 19 33 32 30 41 7
18013 10 84 15 10 33 25 2 26 20 42 5 8 18 26 25 32 44 26 3 42 4 30
18014 10 88 10 3 19 46 11 19 23 12 30 35 33 11 3 39 2 14 24 9 21 34
18015 10 90 6 50 25 1 23 28 9 25 11 17 18 16 20 13 13 37 41 50 14 12
18016 10 95 5 39 4 19 15 34 8 35 3 49 25 15 38 14 24 43 20 19 49 8
18017 10 118 1 6 8 45 34 9 21 28 25 42 14 5 49 18 19 14 26 32 39 42
18018 10 86 11 47 6 20 1 16 10 13 28 44 32 48 7 6 16 45 40 7 22 12
18019 10 89 14 44 48 28 8 35 22 16 1 29 6 32 7 5 16 1 18 13 38 34
18020 10 76 25 40 3 7 36 5 23 47 9 48 24 27 12 38 2 5 1 30 18 8
18021 10 95 1 38 24 33 19 22 43 14 26 30 27 35 2 18 12 30 4 39 32 25
18022 10 93 3 34 21 16 27 18 4 7 23 37 11 32 29 22 9 22 33 10 26 25
18023 10 103 3 25 4 48 24 50 27 24 11 6 35 11 38 32 42 7 2 18 20 28
18024 10 129 41 15 48 17 33 6 3 23 24 40 42 12 46 34 9 40 11 10 1 43
18025 10 117 32 13 8 37 47 21 22 41 36 45 12 1 14 35 28 9 34 44 1 46
18026 10 124 18 10 3 38 28 37 30 16 17 13 16 45 25 35 49 37 38 50 24 4
18027 10 96 25 2 10 17 47 44 2 40 3 13 49 16 37 36 1 16 5 14 13 42
18028 10 116 21 18 10 16 42 29 26 41 31 13 23 19 1 49 28 41 2 39 48 33
18029 10 82 22 15 26 7 48 28 18 2 3 19 7 39 14 10 2 46 17 28 8 40
18030 10 115 12 31 28 34 47 15 35 49 19 6 3 40 34 10 32 43 6 48 15 5
18031 10 113 21 3 36 11 15 18 32 5 30 24 38 47 2 22 41 38 11 34 1 26
18032 10 96 9 49 19 50 11 2 36 50 8 10 40 41 39 32 1 34 26 21 4 2
18033 10 100 12 24 2 35 46 43 22 37 4 7 8 42 30 27 25 41 45 4 7 3
18034 10 150 39 31 17 17 48 4 6 11 31 50 44 40 41 45 23 18 5 18 47 36
18035 10 103 16 48 26 29 33 15 12 19 37 37 6 34 46 30 27 10 2 39 1 28
18036 10 126 33 39 25 25 32 9 9 37 42 28 11 4 12 50 49 31 30 20 10 37
18037 10 89 20 42 33 18 14 8 34 33 36 43 1 4 9 28 3 10 6 17 22 11
18038 10 115 41 28 6 37 15 48 12 42 17 10 22 12 43 24 36 2 33 46 5 47
18039 10 117 16 18 42 12 47 35 31 20 29 5 4 37 2 15 7 34 13 14 44 5
18040 10 117 45 42 15 49 4 18 32 10 3 17 12 33 42 20 27 7 23 44 31 16
18041 10 100 22 37 27 5 40 49 6 39 2 29 7 25 5 16 38 14 39 48 14 28
18042 10 80 24 36 2 43 15 15 45 25 44 1 9 43 7 28 1 8 6 26 8 16
18043 10 54 9 6 3 37 15 4 8 30 1 26 11 32 34 8 22 18 2 25 4 3
18044 10 86 17 5 44 29 10 42 14 46 1 6 13 20 18 16 4 2 49 21 3 1
18045 10 112 26 21 34 2 23 5 2 27 45 42 4 12 33 6 6 9 49 43 3 49
18046 10 114 22 2 1 7 47 31 2 1 45 1 15 42 14 23 34 17 20 29 28 15
18047 10 93 30 34 5 37 9 8 24 50 45 36 3 46 41 44 8 7 6 47 16 38
18048 10 103 46 19 17 27 45 45 20 9 8 7 5 27 18 48 33 29 1 23 13 19
18049 10 59 8 32 4 34 2 27 42 40 6 9 25 36 17 11 1 7 3 14 10 36
