18000 10 63 14 4 6 9 3 23 1 15 19 36 12 19 9 6 41 39 4 39 18 11
18001 10 99 1 31 35 30 46 39 6 9 43 9 34 1 3 6 16 15 12 20 2 7
18002 10 64 23 33 1 13 14 36 26 10 5 49 7 11 15 17 3 27 2 14 33 25
18003 10 83 23 37 3 42 4 30 10 3 19 27 49 28 37 48 9 29 1 15 11 17
18004 10 65 18 16 2 38 3 49 1 6 8 45 12 28 48 28 4 37 23 47 11 26
18005 10 97 1 30 24 50 15 20 22 6 4 7 9 22 41 15 42 12 19 30 18 10
18006 10 73 38 50 25 2 15 12 2 40 3 13 19 13 12 31 1 49 26 7 5 40
18007 10 63 7 39 17 28 8 40 1 34 19 6 15 5 3 5 2 22 34 20 21 20
18008 10 83 1 21 39 29 4 8 17 40 27 10 2 39 9 37 42 28 15 33 10 37
18009 10 84 12 35 34 33 1 4 6 17 3 27 2 43 4 42 38 7 42 20 27 5
18010 10 66 27 18 6 39 14 28 2 43 1 44 45 9 9 6 3 37 15 4 11 32
18011 10 86 9 14 5 32 44 29 3 23 4 2 18 41 2 27 20 21 19 40 49 43
18012 10 61 1 7 17 26 5 37 16 11 40 20 8 7 2 27 7 23 23 11 3 12
18013 10 87 42 47 2 6 20 8 15 30 1 10 5 12 26 32 4 27 37 22 23 7
18014 10 55 1 18 37 1 6 49 4 25 5 46 17 15 29 18 3 3 7 26 2 2
18015 10 75 3 37 2 35 5 44 1 4 36 46 16 33 4 16 48 50 27 4 9 9
18016 10 67 2 4 6 41 24 29 48 50 4 17 11 17 1 4 5 47 25 6 8 7
18017 10 111 43 14 5 48 14 41 10 12 49 31 12 11 46 44 1 23 3 11 40 17
18018 10 87 8 3 11 35 30 39 10 28 27 31 45 24 2 41 9 1 25 49 7 8
18019 10 90 2 10 12 3 23 8 7 11 3 6 42 48 8 10 35 34 47 50 1 12
18020 10 92 13 15 1 37 17 20 36 3 4 5 46 18 10 6 34 6 16 27 8 33
18021 10 66 13 7 8 19 5 9 1 16 20 29 10 29 29 43 17 11 28 35 2 44
18022 10 53 7 7 3 13 2 9 9 28 43 23 6 22 1 6 12 23 8 26 16 50
18023 10 76 45 48 2 37 1 19 34 24 4 42 3 31 18 37 7 6 17 48 22 42
18024 10 84 3 29 1 19 12 26 13 34 40 15 24 13 5 13 9 19 32 26 29 17
18025 10 82 25 48 15 40 7 15 28 39 3 16 1 37 44 1 17 24 14 47 10 16
18026 10 49 3 37 10 6 17 29 11 50 25 26 2 2 1 19 19 18 6 4 5 36
18027 10 90 4 26 3 17 25 8 2 39 29 33 8 7 18 34 35 39 16 47 41 14
18028 10 53 22 16 2 6 1 14 13 29 8 5 29 37 15 10 6 33 7 22 4 15
18029 10 71 26 7 14 12 2 13 1 25 6 14 5 43 11 21 17 31 44 12 16 26
18030 10 77 2 21 1 38 42 46 9 32 6 24 25 24 3 38 34 2 23 7 10 4
18031 10 60 7 39 4 25 15 42 13 48 2 5 1 29 31 12 3 17 36 35 9 41
18032 10 45 3 46 1 9 5 39 7 30 2 17 4 8 15 20 28 27 8 44 17 20
18033 10 88 1 21 2 49 20 18 39 6 33 31 11 35 13 43 4 1 47 40 6 10
18034 10 96 2 14 1 20 10 33 20 50 5 35 26 32 19 16 44 17 36 33 29 16
18035 10 75 8 34 19 45 23 2 2 10 32 17 7 41 33 8 15 31 11 23 1 30
18036 10 73 4 10 40 44 2 17 6 26 3 41 11 43 7 36 38 41 25 37 10 48
18037 10 75 5 5 2 11 4 3 1 14 37 15 10 16 39 41 19 3 6 17 27 21
18038 10 74 2 35 30 30 33 40 3 43 10 24 8 31 34 18 1 5 4 10 23 45
18039 10 62 12 19 2 44 49 35 10 3 4 40 17 14 9 18 7 24 1 21 14 17
18040 10 84 19 32 43 35 15 26 30 35 3 27 6 44 28 11 2 13 12 2 10 7
18041 10 71 33 6 6 45 2 32 8 49 36 28 1 11 4 3 39 38 9 42 5 31
18042 10 66 9 6 39 30 3 24 1 12 5 8 15 50 2 7 24 48 31 50 4 35
18043 10 95 3 2 4 14 1 48 20 18 34 42 7 2 33 29 45 28 6 37 37 43
18044 10 86 27 21 26 48 2 20 17 18 1 27 13 36 24 28 5 15 34 15 23 36
18045 10 64 1 24 12 39 10 39 25 15 19 49 7 43 5 41 2 9 38 37 9 42
18046 10 73 3 45 9 13 2 37 1 6 49 36 7 44 36 26 12 29 4 5 24 29
18047 10 72 1 6 45 8 15 45 6 21 10 3 44 47 2 4 3 18 11 14 8 20
18048 10 47 7 30 8 45 1 26 29 22 18 11 5 12 4 11 6 37 3 1 14 25
18049 10 86 29 21 31 21 17 47 32 47 4 2 2 28 39 22 7 17 10 16 1 22
