16000 30 2153 178 13 122 22 193 23 14 27 254 39 47 18 68 16 176 30 271 28 171 41 207 39 82 10 101 35 161 6 200 9 203 27 23 24 199 18 49 14 44 4 153 40 22 22 257 49 251 28 128 24 18 35 164 1 294 15 187 4 70 37
16001 30 2083 14 24 163 39 100 11 56 48 77 1 201 31 240 24 252 49 222 4 176 50 127 45 84 41 148 29 7 34 34 28 120 50 152 35 188 1 147 45 150 23 145 50 203 36 24 6 297 10 11 46 286 8 181 28 155 11 95 14 112 46
16002 30 2206 65 46 133 17 292 29 216 17 23 17 169 10 92 27 294 39 286 6 134 23 63 17 51 19 179 36 261 23 49 22 270 15 217 4 283 10 32 48 226 6 267 47 16 8 25 11 146 10 168 32 84 31 98 34 251 26 22 11 1 22
16003 30 2279 282 22 287 50 176 19 262 9 219 39 65 35 137 32 242 11 192 38 222 9 171 6 41 20 139 44 295 12 254 47 34 38 121 22 289 46 40 50 10 39 18 44 77 1 188 38 92 27 159 3 197 14 216 5 38 12 44 11 51 31
16004 30 2371 181 24 19 26 214 21 275 11 251 19 37 1 108 24 295 34 185 49 30 50 243 45 206 31 224 24 18 26 106 48 200 24 73 15 196 6 139 6 256 9 193 6 166 18 100 49 154 48 80 4 43 26 159 25 282 34 150 1 160 5
16005 30 2203 249 11 130 23 275 26 78 15 181 33 224 23 139 41 43 40 140 46 38 21 201 30 47 10 154 30 245 3 156 9 266 38 151 40 163 28 105 46 13 30 168 1 220 12 111 8 229 32 58 10 128 19 265 9 114 19 88 19 27 16
16006 30 2090 287 15 68 26 79 47 82 24 59 11 94 11 133 5 153 43 264 31 76 22 193 5 242 7 213 7 176 3 128 2 218 14 118 37 91 47 83 23 70 44 85 15 154 19 270 6 233 39 39 6 46 50 239 10 106 16 62 35 120 31
16007 30 2293 98 37 67 39 185 2 113 7 95 47 221 50 218 42 6 31 227 46 271 34 278 16 283 18 26 41 186 37 125 5 118 23 293 36 163 28 137 25 236 33 223 8 140 50 40 20 76 35 43 9 264 8 94 33 135 34 168 24 58 22
16008 30 2235 143 30 217 28 142 46 267 18 81 49 91 38 231 30 189 20 2 14 256 44 75 21 153 18 254 38 101 21 13 10 45 5 242 11 284 35 158 50 3 38 199 43 277 31 74 16 203 25 181 10 170 5 23 24 134 12 26 6 236 2
16009 30 2164 280 27 62 13 63 21 213 15 260 13 209 37 95 33 154 49 109 36 259 29 93 41 53 16 76 16 44 31 239 29 183 18 207 46 232 19 267 46 86 28 110 44 266 5 28 19 5 37 205 13 167 47 153 21 14 30 136 7 61 26
16010 30 2176 87 45 95 45 42 26 66 10 222 1 38 33 196 3 287 24 122 42 112 28 6 30 126 11 300 41 190 37 248 2 12 36 296 8 131 38 183 46 97 6 46 36 239 43 189 27 216 12 20 29 139 26 108 16 288 9 206 27 45 5
16011 30 2174 179 8 43 26 265 23 15 50 120 14 55 17 49 45 209 37 74 27 298 43 255 38 170 13 157 23 213 36 70 19 16 27 211 41 194 33 8 43 254 21 199 20 271 46 79 8 69 5 257 13 261 47 83 25 151 39 48 15 76 17
16012 30 1897 284 41 45 44 32 38 29 41 82 32 261 31 204 31 28 32 190 46 288 49 8 48 95 40 23 47 81 22 112 6 238 47 247 34 92 30 24 20 120 5 154 32 137 7 114 14 90 4 11 27 202 19 76 48 160 50 96 42 271 9
16013 30 2559 200 10 105 48 294 47 227 19 68 48 173 23 281 10 29 44 225 20 149 36 298 2 6 24 165 23 297 9 246 5 108 5 60 5 250 8 283 18 75 32 191 48 164 2 128 7 228 48 158 13 295 9 168 20 160 35 43 6 45 38
16014 30 2308 110 2 244 21 208 44 228 42 211 5 73 3 154 36 104 33 32 30 153 46 77 12 166 46 23 50 290 30 46 29 91 47 273 14 156 18 291 47 128 47 221 33 2 8 188 35 203 19 64 6 217 42 219 32 140 43 83 31 222 28
16015 30 1983 210 14 76 34 127 33 203 20 79 32 266 1 114 20 10 2 54 14 272 19 71 38 61 39 269 2 33 3 132 6 230 41 70 7 26 46 39 28 65 19 83 21 175 2 280 26 155 44 148 23 66 37 135 5 108 36 139 10 270 45
16016 30 2447 192 10 214 48 88 9 287 17 226 5 128 8 126 3 161 7 230 15 152 27 89 18 216 26 24 23 113 12 284 32 6 25 144 21 175 33 132 11 49 7 67 27 116 44 231 26 153 10 42 4 289 30 273 4 157 46 270 10 261 3
16017 30 2091 267 36 298 38 10 30 69 22 29 27 40 7 292 34 187 19 188 46 60 41 34 41 164 39 98 11 266 19 172 27 273 39 62 21 76 23 250 46 96 30 124 35 286 15 170 24 185 7 22 44 107 34 215 46 33 27 61 3 49 39
16018 30 2085 228 37 152 48 14 24 199 9 121 29 84 6 266 50 177 40 134 34 211 27 285 17 12 49 164 47 75 27 51 23 15 28 9 17 175 24 140 24 282 11 54 17 268 19 66 44 208 49 129 20 27 13 187 39 63 2 138 28 237 12
16019 30 1937 93 15 73 9 141 46 150 14 180 12 267 46 129 36 62 25 245 10 205 15 39 18 53 27 80 4 15 19 232 1 33 26 165 5 34 8 250 35 23 29 97 40 125 27 27 38 249 8 137 37 275 41 115 6 95 29 127 28 159 3
16020 30 2365 296 13 238 5 264 24 128 43 20 19 269 49 247 8 101 19 206 8 158 45 84 48 59 42 192 40 68 21 71 28 225 18 292 14 223 5 138 50 99 9 218 19 257 14 76 8 132 34 115 39 278 49 139 38 30 27 11 3 97 38
16021 30 2073 27 15 31 41 137 37 78 38 136 36 155 6 295 20 82 2 201 17 166 42 144 16 80 31 7 11 10 19 263 6 56 42 72 38 282 10 175 11 197 12 148 3 67 42 172 50 245 25 66 11 118 11 278 49 244 37 109 3 105 24
16022 30 2377 110 13 165 32 102 48 193 26 60 40 37 7 244 6 101 16 107 45 240 25 207 9 185 37 57 30 273 17 132 29 40 44 93 6 227 45 205 19 170 14 260 9 223 6 166 25 71 22 171 12 248 28 133 16 226 14 90 44 218 36
16023 30 2391 241 13 219 7 198 39 178 13 49 38 187 4 53 13 126 27 184 39 24 13 108 8 78 35 272 17 278 19 136 13 211 48 256 29 206 3 217 34 117 17 23 4 72 28 16 49 204 1 279 13 294 39 40 30 262 6 160 32 94 22
16024 30 2552 142 41 129 22 197 33 290 32 150 7 54 5 130 31 272 29 136 23 265 17 185 11 105 27 192 16 234 1 49 27 225 40 18 5 263 16 138 2 297 39 10 50 243 42 283 16 22 18 188 38 284 25 100 40 153 42 257 36 94 5
16025 30 2373 113 18 246 32 123 10 147 12 212 45 50 23 296 44 216 28 9 37 148 49 275 33 125 24 75 27 65 31 62 11 88 26 228 33 107 2 293 5 256 1 214 30 247 7 196 26 18 32 175 18 158 8 142 32 132 20 48 14 283 8
16026 30 2156 1 9 238 34 67 41 78 24 256 33 74 19 64 22 178 9 48 45 143 24 264 50 31 5 283 14 26 33 180 8 40 30 268 29 265 37 120 44 210 27 35 45 242 7 172 2 206 18 94 29 81 46 262 37 227 12 106 20 54 38
16027 30 2272 289 32 54 25 253 48 284 29 25 21 126 16 177 49 218 34 167 13 12 49 208 25 236 40 252 47 101 9 154 48 207 38 33 42 99 17 123 25 87 48 141 15 296 10 148 14 172 11 213 32 288 48 23 41 96 23 14 29 49 22
16028 30 2299 68 50 4 9 150 22 233 24 210 30 164 26 228 25 123 41 249 36 53 32 125 50 154 15 48 28 265 13 56 13 84 25 12 39 286 11 263 18 185 24 100 50 77 27 74 17 211 22 256 35 273 11 149 20 188 16 132 46 178 17
16029 30 2312 170 42 158 7 102 20 125 38 95 24 190 44 66 18 70 42 278 41 249 15 64 9 213 33 48 30 267 43 8 33 265 49 90 21 261 47 192 6 72 31 49 23 198 18 243 39 85 37 262 48 247 26 283 44 56 49 37 15 181 3
16030 30 2528 115 23 275 16 283 24 159 40 145 39 191 20 188 10 64 26 7 48 164 20 48 10 298 32 104 5 30 42 271 12 296 35 284 20 19 43 160 40 149 50 61 39 124 16 218 23 290 20 139 39 151 44 143 32 237 13 194 32 249 29
16031 30 2618 254 48 299 46 158 11 287 9 260 47 199 21 222 14 141 45 93 32 66 34 220 19 29 14 200 16 278 45 197 26 126 50 225 26 198 35 86 36 245 48 283 43 20 4 206 12 51 43 266 36 64 34 114 29 185 29 82 28 183 9
16032 30 1963 229 8 134 28 294 22 114 38 69 48 80 40 51 37 52 1 87 46 268 24 260 3 38 38 137 18 146 20 195 28 228 26 187 14 53 30 85 16 117 5 13 48 44 16 37 45 118 25 43 35 99 4 136 41 225 3 138 47 250 16
16033 30 1897 174 27 104 37 229 34 71 47 152 25 211 2 26 38 165 45 62 9 279 10 12 17 47 5 44 2 142 40 103 9 163 29 202 7 146 24 53 49 51 16 200 21 41 37 37 36 201 46 266 12 7 35 159 11 128 10 205 19 114 13
16034 30 2256 83 42 125 34 298 22 60 3 71 10 118 22 230 10 161 16 197 11 13 13 172 20 299 30 82 26 41 36 46 4 249 28 245 25 164 45 199 23 149 21 32 18 42 13 279 2 278 26 14 41 90 36 62 38 267 43 265 8 181 12
16035 30 2310 213 31 189 8 57 2 204 5 274 4 27 7 173 21 69 1 74 49 78 38 141 17 273 2 6 39 96 22 298 28 83 11 208 22 120 15 75 23 271 1 126 50 157 48 170 28 200 43 76 28 30 18 196 2 169 2 293 16 275 40
16036 30 2271 44 8 200 3 81 19 19 5 93 40 7 20 39 14 260 43 219 2 20 46 232 37 143 35 207 44 277 24 267 19 128 18 72 8 289 40 62 31 131 19 51 21 284 19 180 28 134 47 286 15 285 29 49 43 172 28 216 42 96 35
16037 30 2133 69 15 56 28 53 47 90 34 80 10 184 50 245 4 232 24 43 15 170 28 181 6 156 31 148 30 58 15 73 5 99 42 270 6 221 22 103 12 155 34 271 40 233 17 94 16 190 36 32 11 215 12 68 21 193 15 202 50 82 24
16038 30 2010 155 30 167 24 138 38 197 42 149 2 225 22 141 9 286 25 80 23 156 42 88 18 10 10 260 26 111 11 57 34 237 1 42 26 90 39 117 38 41 9 234 49 299 20 125 28 92 31 19 31 100 30 140 11 56 2 123 12 86 42
16039 30 2287 100 38 83 25 177 23 41 16 114 33 275 48 82 23 267 8 102 10 290 22 89 2 232 1 7 34 126 20 71 17 270 10 249 46 86 22 39 1 187 21 277 34 4 1 252 12 62 3 274 4 92 27 85 44 283 20 219 2 140 35
16040 30 2346 173 49 86 19 186 7 209 39 45 29 217 29 135 18 230 48 71 43 150 46 248 43 72 35 87 4 154 7 258 46 142 30 146 27 32 35 208 22 129 39 188 9 225 7 141 22 228 33 273 23 183 16 95 17 104 50 120 10 157 17
16041 30 2596 53 39 63 31 90 44 167 50 117 48 140 4 206 14 161 46 187 40 281 9 162 13 176 8 129 31 260 50 243 16 217 47 279 28 296 24 244 47 240 41 236 45 249 49 207 44 237 46 26 45 188 23 19 18 105 28 68 47 146 36
16042 30 2471 94 1 66 23 98 39 166 44 180 9 129 26 209 29 133 4 115 30 280 12 241 19 36 10 287 40 237 6 187 32 141 32 185 6 254 34 146 21 77 31 160 2 39 39 186 43 153 16 272 16 108 40 201 17 228 41 56 33 279 39
16043 30 2519 225 10 125 32 263 9 79 33 138 5 264 47 209 2 87 44 294 42 261 17 157 19 259 10 187 38 150 42 23 28 183 47 137 7 181 49 165 11 283 4 166 46 103 24 241 19 45 32 232 12 141 50 72 50 238 9 99 32 31 28
16044 30 2477 114 30 166 20 210 16 37 20 298 42 137 44 244 12 295 35 233 39 168 14 152 8 215 23 9 2 284 9 83 14 136 48 43 1 68 4 16 6 276 14 297 14 293 28 3 29 110 41 96 23 193 6 239 17 164 40 150 23 225 16
16045 30 2022 158 22 10 11 291 16 278 46 41 43 195 6 103 37 133 5 115 44 198 12 18 42 117 6 60 31 46 10 3 22 177 12 193 36 174 36 251 2 43 46 27 49 49 13 183 3 79 27 102 43 194 45 209 50 55 41 247 16 295 18
16046 30 2225 192 9 212 27 132 47 80 35 280 22 281 8 120 29 23 5 233 1 231 37 193 26 81 4 77 37 94 23 254 41 42 47 99 4 26 30 152 5 265 33 226 47 241 48 25 13 257 15 134 45 60 11 176 13 138 14 58 10 68 48
16047 30 2756 254 14 296 9 289 28 110 45 294 45 71 40 285 20 14 49 22 13 256 17 224 16 44 38 205 7 246 15 276 45 70 42 243 28 32 20 189 27 265 33 299 4 269 18 19 17 40 42 132 47 260 5 62 3 267 12 240 33 239 34
16048 30 1792 204 32 76 31 14 47 119 42 11 2 292 16 20 9 34 39 126 20 46 35 224 9 140 18 177 3 157 11 41 43 214 23 170 44 88 17 15 31 279 16 72 45 137 30 28 27 31 5 96 26 42 22 234 31 289 13 35 48 173 25
16049 30 2357 240 39 149 9 282 38 77 48 68 6 165 39 50 2 170 29 280 50 34 26 275 25 199 11 7 39 175 41 136 47 167 27 185 16 288 19 55 14 266 23 119 31 261 20 184 33 49 13 82 32 290 9 208 38 121 14 127 45 6 14
