16000 25 1562 28 13 122 22 93 23 114 27 4 39 97 18 18 16 176 30 221 28 121 41 207 39 232 10 101 35 111 6 250 9 53 27 73 24 99 18 49 14 144 4 153 40 172 22 57 49 201 28 228 24
16001 25 1789 68 35 14 1 144 15 87 4 220 37 124 13 189 50 211 6 198 27 201 1 131 40 152 49 72 4 126 50 127 45 234 41 48 29 107 34 84 28 200 2 185 38 247 45 123 45 100 3 186 24
16002 25 1426 6 34 147 10 11 46 86 8 31 28 205 11 184 40 195 14 12 46 15 46 133 17 192 29 66 17 73 17 169 10 92 27 144 39 236 6 173 13 67 1 219 29 36 11 223 49 22 20 115 17
16003 25 1371 54 33 10 32 98 26 156 17 197 16 58 25 11 46 60 18 82 34 31 48 84 1 176 22 111 1 72 32 172 37 200 26 219 12 59 19 89 15 135 37 192 11 92 38 122 9 171 6 91 20
16004 25 1478 39 44 95 12 154 47 184 38 221 22 189 46 190 50 4 10 89 18 94 27 151 38 38 42 227 9 53 47 114 45 66 5 12 18 44 11 181 31 224 19 226 14 81 25 161 1 69 37 51 8
16005 25 1140 24 45 34 35 49 30 43 45 106 31 6 24 124 18 76 6 198 50 173 15 96 6 39 6 209 43 56 16 118 50 4 48 80 4 143 26 109 25 182 34 50 1 110 5 149 11 75 26 28 15
16006 25 1459 181 33 174 23 89 41 143 40 90 46 138 21 1 30 197 10 104 30 245 3 180 6 209 28 216 38 40 13 28 5 246 13 30 18 70 12 140 11 58 29 32 8 10 28 19 15 59 14 219 38
16007 25 1549 219 27 66 37 215 18 76 29 47 32 24 9 211 44 61 33 205 3 143 14 181 26 172 43 105 42 7 13 157 26 3 28 152 18 14 18 87 41 247 33 123 20 194 35 165 4 169 20 56 14
16008 25 1586 233 39 189 6 146 50 239 10 56 16 162 35 70 31 148 37 167 39 135 2 63 7 95 47 171 50 18 42 6 31 227 46 221 34 178 16 26 41 186 37 25 5 173 43 36 13 28 37 175 36
16009 25 1673 133 23 158 33 40 50 190 20 26 35 43 9 164 8 194 33 35 34 218 24 108 22 193 30 217 28 142 46 17 18 231 49 191 38 230 39 170 2 64 6 94 25 171 3 204 38 51 21 63 10
16010 25 1395 245 5 142 11 84 35 158 50 53 38 249 43 127 31 74 16 103 25 81 10 70 5 31 23 174 34 162 26 6 24 86 2 80 27 62 13 213 21 13 15 60 13 109 37 45 33 204 49 159 36
16011 25 1816 109 29 93 41 3 16 76 16 194 31 239 29 183 18 107 46 82 19 167 46 186 28 160 44 116 5 78 19 55 37 205 13 67 47 153 21 164 30 161 26 237 45 195 45 142 26 222 1 238 33
16012 25 1497 196 3 187 24 172 42 112 28 6 30 126 11 200 41 90 37 248 2 12 36 46 8 31 38 83 46 97 6 186 39 243 39 177 16 62 20 229 39 26 8 16 38 59 6 227 45 5 29 158 43
16013 25 1771 226 15 223 15 150 20 214 5 17 49 45 9 187 24 127 48 93 5 138 20 113 5 107 23 13 36 170 19 116 27 61 41 144 33 208 43 104 21 199 20 171 46 129 8 169 5 207 13 211 47
16014 25 1771 83 25 201 39 198 15 226 17 184 41 45 44 182 38 129 41 82 32 161 31 204 31 228 32 40 46 188 49 8 48 90 23 97 31 122 12 106 38 197 47 134 42 230 24 170 20 5 4 232 37
16015 25 1808 207 14 114 40 204 11 77 2 119 26 198 10 146 42 121 9 210 5 48 44 147 27 168 48 123 23 181 10 229 44 225 20 149 36 148 2 56 24 249 15 223 47 9 46 155 8 10 5 100 8
16016 25 1823 183 18 175 32 91 48 164 2 28 7 248 8 113 45 59 18 220 10 135 43 156 45 138 10 2 44 171 8 244 28 192 11 205 23 153 4 236 4 133 44 132 30 203 46 127 12 116 46 23 50
16017 25 1530 140 30 96 29 191 47 23 14 106 18 141 47 78 47 221 33 52 8 38 35 3 19 64 6 117 42 69 32 240 43 83 31 222 28 110 14 126 34 227 33 203 20 129 32 166 1 214 20 2 4
16018 25 1667 214 22 169 21 138 11 89 19 52 33 53 32 206 30 141 20 207 26 196 39 178 15 19 10 183 21 125 2 180 26 5 44 148 23 16 37 235 5 108 36 160 20 45 42 60 14 198 38 209 37
16019 25 1417 167 26 5 28 158 26 203 11 107 30 15 2 77 39 118 16 126 24 173 13 162 34 182 6 175 44 71 25 83 32 211 49 67 27 116 44 131 26 60 42 54 39 30 23 7 46 226 20 110 11
16020 25 1657 53 17 186 48 238 10 80 19 222 29 77 40 7 42 134 37 169 38 196 10 241 34 41 14 89 48 211 16 172 27 73 39 112 21 76 23 150 46 224 35 86 15 70 24 185 7 122 44 100 7
16021 25 1587 134 15 246 33 27 11 53 49 189 28 37 2 48 14 24 49 9 21 129 34 156 16 100 27 140 34 84 11 127 35 167 12 249 14 247 25 151 23 215 28 117 25 74 40 224 32 211 4 17 18
16022 25 1254 19 16 44 8 149 29 20 27 13 37 239 13 52 37 138 28 237 12 43 15 73 9 141 46 150 14 80 12 67 46 179 36 212 25 95 10 155 15 89 18 153 27 30 4 15 19 32 1 83 26
16023 25 1454 115 5 84 8 50 35 73 29 47 40 225 27 77 38 3 23 249 8 137 37 75 41 15 6 95 29 228 30 159 3 246 13 88 5 214 24 28 43 70 19 169 49 197 8 1 19 56 8 208 45
16024 25 1506 84 48 9 42 192 40 218 21 21 28 25 18 142 14 73 5 238 50 49 9 118 19 157 14 126 8 32 34 65 39 28 49 189 38 130 27 211 3 47 38 27 15 181 41 237 37 228 38 186 36
16025 25 1496 55 6 145 20 232 2 1 17 116 42 144 16 30 31 7 11 160 19 13 6 6 42 222 38 132 10 175 11 247 12 198 3 67 42 122 50 245 25 16 11 168 11 78 49 187 9 53 5 174 10
16026 25 1726 113 15 82 2 48 43 176 10 240 37 57 44 56 1 116 7 245 40 175 7 109 35 137 7 180 23 67 32 179 40 194 43 156 27 145 5 119 20 164 10 59 23 216 25 171 22 21 12 228 20
16027 25 1477 233 16 126 14 140 44 98 18 136 41 63 41 19 7 198 39 128 13 199 38 137 4 3 13 26 27 184 39 174 13 208 8 228 35 22 17 119 36 113 11 6 29 156 3 17 34 67 23 154 22
16028 25 1431 28 16 49 4 101 37 179 13 244 39 90 30 162 6 110 32 94 22 142 41 79 22 97 33 140 32 150 7 154 5 230 31 72 29 186 23 65 17 35 11 5 27 42 16 34 1 149 27 225 40
16029 25 1420 68 5 163 16 38 2 247 39 110 50 193 42 183 16 72 18 238 34 175 50 190 3 42 7 36 44 105 13 18 46 82 23 10 47 62 12 195 50 23 46 144 16 128 9 137 48 149 25 33 25
16030 25 1546 124 25 177 15 31 12 61 38 226 28 233 7 102 43 5 13 156 1 114 30 247 7 96 26 118 32 175 18 208 8 42 32 32 20 98 14 133 8 151 9 88 34 17 41 228 24 56 33 174 19
16031 25 1612 14 22 28 9 248 45 193 24 114 50 231 5 83 14 76 33 130 8 190 30 168 29 15 37 170 44 160 27 78 35 245 42 207 22 52 6 18 44 79 31 246 12 137 30 127 12 212 6 4 38
16032 25 1568 189 32 4 25 153 48 134 29 175 21 76 16 127 49 68 34 217 13 112 49 158 25 86 40 2 47 151 9 154 48 7 38 102 33 142 49 223 25 137 48 241 15 246 10 148 14 72 11 13 32
16033 25 1443 88 48 123 41 246 23 49 14 29 49 172 18 100 4 159 50 72 33 124 10 30 14 26 28 125 23 191 49 136 3 232 25 50 4 15 48 228 15 63 6 163 34 12 39 161 13 118 35 174 50
16034 25 1566 200 27 227 24 67 25 211 22 6 35 23 11 49 20 188 16 232 46 228 17 170 42 8 7 2 20 25 38 45 24 240 44 216 18 92 28 41 49 65 14 159 13 233 48 30 17 243 8 133 15
16035 25 1633 99 40 171 2 11 47 192 6 172 31 49 23 248 18 93 39 148 35 37 12 48 47 176 33 244 6 199 37 65 31 103 15 73 25 216 33 24 9 240 45 189 41 220 38 110 14 126 7 14 20
16036 25 1443 48 10 98 32 54 5 230 42 71 12 96 35 234 20 50 19 243 9 10 40 99 50 111 39 24 16 118 23 40 20 39 39 101 44 143 32 187 13 94 32 149 29 104 48 199 46 108 11 237 9
16037 25 1715 210 47 149 21 222 14 41 45 93 32 166 34 170 19 29 14 50 16 228 45 247 26 26 50 175 26 48 35 136 36 45 48 233 43 120 4 56 12 1 43 216 36 214 34 114 29 235 29 206 32
16038 25 1752 178 33 209 29 108 34 28 44 22 14 138 19 248 30 190 1 237 2 1 37 246 18 174 10 3 38 188 37 218 46 170 45 128 26 137 14 153 30 35 16 117 5 63 48 44 16 245 18 225 43
16039 25 1361 35 49 154 37 186 41 125 3 188 47 150 16 24 27 104 37 29 34 71 47 52 25 111 2 226 38 65 45 62 9 79 10 162 17 247 5 194 2 42 40 3 9 113 29 2 7 196 24 103 49
16040 25 1554 201 16 50 21 41 37 187 36 51 46 16 12 107 35 109 11 28 10 105 19 214 13 183 42 225 34 248 22 210 3 121 10 18 22 180 10 11 16 97 11 163 13 172 20 49 30 82 26 241 36
16041 25 1746 146 4 49 28 45 25 114 45 249 23 199 21 232 18 242 13 79 2 128 26 164 41 140 36 162 38 217 43 115 8 31 12 13 31 189 8 157 2 54 5 124 4 227 7 23 21 219 1 174 49
16042 25 1635 128 38 91 17 173 2 56 39 96 22 198 28 133 11 158 22 120 15 225 23 71 1 26 50 157 48 220 28 143 26 230 18 246 2 119 2 66 25 90 44 58 50 53 31 169 19 205 43 40 7
16043 25 1300 70 39 164 19 10 43 219 2 20 46 132 37 193 35 107 44 27 24 169 17 78 18 222 8 39 40 12 31 81 19 51 21 34 19 130 28 89 34 147 36 15 35 229 49 93 22 28 16 242 46
16044 25 1676 35 19 115 6 228 3 47 40 134 30 110 34 100 45 54 32 224 43 215 20 178 31 106 6 81 48 230 8 165 23 205 49 142 20 56 21 222 3 62 5 184 21 140 33 17 44 216 40 86 32
16045 25 1416 211 15 112 18 21 43 115 2 50 32 174 5 80 17 74 38 138 47 192 49 2 25 222 41 9 38 186 25 123 6 142 38 118 10 110 10 26 11 157 34 67 37 51 42 76 40 139 17 238 42
16046 25 1482 141 9 234 49 49 20 225 28 42 31 19 31 200 30 240 11 206 2 173 12 186 42 88 33 25 27 73 41 216 14 33 25 48 32 223 17 8 2 110 40 72 41 39 2 82 1 207 34 26 20
16047 25 1490 171 17 120 10 199 46 236 22 139 1 187 21 227 34 204 1 52 12 2 12 153 24 4 42 177 35 44 33 70 19 240 35 23 49 19 36 7 9 239 45 179 17 29 35 118 30 48 21 93 50
16048 25 1722 146 48 243 22 135 37 204 4 207 8 46 42 130 46 127 50 182 35 8 22 29 39 88 9 125 7 91 22 28 33 223 23 233 16 245 17 104 50 70 10 157 17 53 39 213 31 240 44 117 50
16049 25 1840 17 48 240 4 156 14 161 46 137 40 31 9 212 13 176 8 129 31 210 50 43 16 197 6 229 28 96 24 94 47 91 36 195 49 149 7 246 26 245 10 238 23 219 18 5 28 18 47 146 36
