16000 20 530 78 13 22 22 93 23 14 27 54 39 47 18 68 16 76 30 71 28 91 7 39 32 60 1 85 11 6 50 9 3 77 23 24 49 49 14 44 4 53 40
16001 20 521 22 22 57 49 51 28 28 24 18 35 64 1 94 15 87 4 70 37 14 24 63 39 100 11 56 48 77 1 1 31 40 24 52 49 54 26 50 27 45 34
16002 20 448 91 48 29 7 34 34 28 20 52 35 88 1 47 45 50 23 45 50 3 36 24 6 84 47 60 11 46 36 8 31 55 11 40 45 14 12 65 46 33 17
16003 20 537 92 29 16 17 23 17 69 10 27 44 89 36 56 34 63 17 51 19 79 36 61 23 49 22 70 15 17 4 83 10 32 48 26 6 67 47 58 25 46 10
16004 20 513 68 32 84 31 98 34 51 26 22 11 1 22 82 22 87 50 76 19 62 9 19 39 65 35 37 32 42 11 92 38 59 21 6 41 20 39 44 45 12 4
16005 20 476 47 34 88 21 72 39 96 40 50 4 10 39 18 44 77 1 38 42 27 9 3 47 64 45 16 5 62 18 44 11 51 31 81 24 19 26 14 21 75 11
16006 20 559 51 19 37 1 8 24 95 34 85 49 30 50 43 45 6 31 24 24 18 26 98 50 73 15 96 6 39 6 56 9 93 6 66 18 99 4 48 30 54 43
16007 20 422 76 9 75 32 34 50 51 10 55 49 11 30 73 25 26 28 65 31 33 24 39 41 43 40 40 46 38 21 1 30 47 10 54 30 45 3 30 6 9 28
16008 20 497 66 38 51 40 63 28 5 46 13 30 68 1 20 12 40 11 58 29 82 8 60 28 69 15 59 14 19 38 27 16 87 15 26 29 47 32 74 9 61 44
16009 20 492 61 33 55 3 43 14 81 26 22 43 42 7 13 7 76 3 28 2 18 14 37 41 97 33 73 20 94 35 15 4 69 20 6 14 33 39 39 6 83 46
16010 20 512 39 10 6 16 62 35 20 31 98 37 67 39 85 2 13 7 95 47 21 50 18 42 81 27 96 21 84 28 16 33 68 26 41 36 87 25 5 18 23 43
16011 20 576 36 13 78 37 75 36 83 23 8 33 40 50 20 26 35 43 59 14 58 44 34 18 74 8 72 43 80 17 42 46 67 18 81 49 91 38 31 30 89 20
16012 20 485 2 14 56 44 75 21 53 18 54 38 1 21 13 10 45 5 42 11 84 35 58 50 3 38 99 43 77 31 74 16 81 10 70 5 23 24 34 12 26 6
16013 20 591 74 36 2 30 77 12 63 13 71 13 65 10 9 37 95 33 54 49 86 9 79 43 91 3 66 26 44 31 39 29 83 18 7 46 32 19 67 46 78 10
16014 20 599 94 16 5 28 19 5 37 5 63 17 97 3 71 14 80 36 57 11 26 37 95 45 45 42 66 10 22 1 38 33 96 3 87 24 92 12 78 6 30 26
16015 20 520 11 50 91 40 87 48 2 12 86 46 58 31 38 33 96 47 56 46 39 43 89 27 16 12 20 29 26 8 88 9 6 27 45 5 79 8 43 26 65 23
16016 20 521 15 50 20 14 55 17 49 45 9 37 74 27 98 43 88 20 63 5 57 23 13 36 70 19 16 27 11 41 94 33 8 43 54 21 99 20 71 46 79 8
16017 20 577 69 5 57 13 61 47 83 25 51 39 48 15 76 17 84 41 45 44 32 38 29 41 82 32 81 4 31 28 90 46 88 49 8 48 95 40 23 47 22 12
16018 20 509 56 38 47 47 34 42 30 24 20 20 5 4 32 37 57 14 64 40 4 11 77 2 19 26 48 10 50 46 92 21 59 50 60 5 98 44 97 27 69 18
16019 20 591 98 23 73 31 10 29 94 25 70 49 36 48 2 6 74 49 65 23 97 9 46 5 8 5 60 5 50 8 83 18 75 32 91 48 64 2 28 7 58 13
16020 20 465 95 9 68 20 60 35 43 6 45 38 10 2 44 21 8 44 28 42 11 5 73 3 54 36 4 33 32 30 53 46 77 12 66 46 23 50 90 30 46 29
16021 20 496 91 47 73 14 56 18 97 28 21 33 2 8 88 35 3 19 64 6 17 42 19 32 40 43 83 31 22 28 10 14 76 34 27 33 70 29 82 16 51 14
16022 20 490 20 10 2 4 64 22 69 21 88 11 89 19 52 33 3 32 6 30 41 20 57 26 96 39 28 15 10 33 71 25 80 26 55 44 48 23 66 37 35 5
16023 20 505 8 36 39 10 70 45 92 10 14 48 88 9 87 17 26 5 28 8 3 11 57 30 15 2 77 39 18 16 76 24 23 13 62 34 82 6 75 44 71 25
16024 20 572 83 32 61 49 57 17 77 16 44 31 76 3 60 42 4 39 30 23 96 26 70 10 3 17 36 48 38 10 80 19 22 29 40 7 92 34 87 19 88 46
16025 20 577 60 41 34 41 64 39 98 11 66 19 72 27 73 39 62 21 76 23 50 46 96 30 24 35 86 15 70 24 85 7 22 44 7 34 15 46 33 27 61 3
16026 20 501 49 39 28 37 52 48 14 24 99 9 21 29 84 6 66 50 77 40 34 34 11 27 85 17 12 49 64 47 75 27 51 23 15 28 9 17 74 40 82 11
16027 20 533 54 17 68 19 66 44 8 49 29 20 27 13 87 39 63 2 38 28 37 12 93 15 73 9 41 46 50 14 80 12 67 46 86 12 25 45 60 5 15 39
16028 20 525 18 3 77 30 54 15 69 32 51 33 76 15 5 34 58 50 35 23 29 47 90 25 27 38 53 23 49 8 37 37 75 41 15 6 95 29 78 30 59 3
16029 20 477 96 13 38 5 64 24 28 43 20 19 69 49 47 8 1 19 6 8 58 45 84 48 59 42 92 40 68 21 71 28 25 18 14 23 55 38 50 49 9 18
16030 20 548 19 7 64 26 58 32 34 15 89 28 99 39 88 42 30 27 11 3 97 38 27 15 31 41 37 37 78 38 36 36 55 6 95 20 82 2 1 17 66 42
16031 20 517 44 16 80 31 7 11 10 19 63 6 56 42 72 38 82 10 75 11 97 12 48 3 67 42 45 25 66 11 18 11 78 49 37 9 53 5 24 10 13 15
16032 20 473 82 2 98 43 76 10 90 37 7 44 56 1 16 7 45 40 25 7 9 35 37 7 80 23 17 32 29 40 94 43 27 45 5 19 70 14 60 9 23 6
16033 20 560 66 25 71 22 62 48 78 20 33 16 26 14 90 44 48 18 86 41 63 41 19 7 98 39 13 49 88 37 4 3 77 34 39 24 8 8 85 22 67 28
16034 20 565 19 36 63 11 98 6 29 6 53 17 84 17 17 23 4 22 28 16 49 4 51 37 79 13 94 39 40 30 62 6 60 32 22 42 91 29 97 33 90 32
16035 20 485 50 7 54 5 30 31 72 29 36 23 65 17 85 11 5 27 92 16 34 1 49 27 25 40 18 5 63 16 38 2 97 39 10 50 43 42 83 16 22 18
16036 20 604 88 38 84 25 40 3 92 7 86 44 5 13 18 46 82 23 60 47 12 12 95 50 73 46 44 16 78 9 37 48 49 25 83 25 74 25 77 15 31 12
16037 20 415 11 38 26 28 33 7 2 43 5 13 56 1 14 30 47 7 96 26 18 32 75 18 58 8 42 32 32 20 48 14 83 8 1 9 38 34 67 41 78 24
16038 20 517 56 33 74 19 64 22 78 9 48 45 43 24 31 5 83 14 26 33 80 8 40 30 68 29 65 37 20 44 10 27 35 45 42 7 72 2 6 18 94 29
16039 20 612 81 46 62 37 80 27 6 20 54 38 89 32 75 3 48 34 79 25 71 26 66 27 49 18 34 17 63 12 99 8 25 36 40 2 97 1 9 18 98 7
16040 20 540 88 2 33 42 99 17 23 25 87 48 41 15 96 10 48 14 72 11 13 32 91 46 14 29 49 22 68 50 4 9 50 22 24 10 80 14 76 28 25 23
16041 20 523 41 49 86 3 32 25 54 15 48 28 65 13 56 13 84 25 12 39 61 13 18 35 24 50 77 27 74 17 25 11 22 6 35 23 49 20 88 16 96 28
16042 20 500 67 20 42 8 7 2 20 25 38 45 74 40 94 2 66 18 70 42 78 41 49 15 64 9 13 33 48 30 43 8 33 15 90 21 2 11 47 42 56 22
16043 20 578 81 49 73 48 68 43 39 48 85 37 62 48 47 26 83 44 56 49 37 15 53 15 23 25 16 33 74 9 90 45 91 20 88 10 64 26 7 48 20 48
16044 20 499 10 48 82 4 5 30 92 21 62 46 85 34 70 50 19 43 59 10 40 49 50 11 89 10 24 16 18 23 30 40 39 39 51 44 43 32 37 13 94 32
16045 20 658 49 29 54 48 99 46 58 11 87 9 60 47 71 22 64 41 45 43 82 16 84 20 69 29 14 50 66 28 97 26 26 50 25 26 98 35 86 36 83 43
16046 20 547 20 4 6 12 51 43 66 36 64 34 14 29 85 29 82 28 83 9 29 8 34 28 94 22 38 19 48 30 40 1 37 2 87 46 68 24 60 3 88 37
16047 20 503 68 46 70 45 28 28 76 37 14 3 80 35 66 17 5 13 48 44 16 37 95 18 75 43 85 49 54 37 36 41 25 3 38 47 50 16 74 27 4 37
16048 20 433 29 34 71 47 52 25 11 2 26 38 65 45 62 9 79 10 12 17 47 5 44 2 42 40 3 9 63 29 2 7 46 24 53 49 51 16 21 41 87 37
16049 20 548 36 1 96 16 12 7 85 9 11 28 60 5 69 14 63 33 92 25 84 48 22 10 3 21 10 18 30 10 61 16 97 11 13 13 72 20 99 30 82 26
