17000 20 255 28 13 22 122 43 123 14 77 4 39 47 118 18 116 26 130 21 128 41 57 39 82 10 101 35 11 6 50 9 53 27 23 24 49 49 114 44 54 3 90
17001 20 257 22 122 7 99 1 78 28 24 18 35 14 1 44 115 37 4 20 87 24 13 39 100 11 56 48 77 31 90 2 99 4 26 50 127 45 84 41 148 29 7
17002 20 236 34 34 28 120 2 35 38 101 47 145 23 145 3 136 24 56 10 11 46 136 8 31 5 61 40 95 14 112 15 146 33 67 42 29 16 117 17 19 27 144
17003 20 240 39 136 6 134 23 63 17 51 19 29 36 111 49 72 20 15 4 133 10 32 48 76 47 16 8 25 11 146 18 32 34 81 1 126 22 61 32 22 37 100
17004 20 232 26 119 12 109 19 89 15 35 37 132 42 11 38 72 9 21 6 41 20 139 44 145 4 47 34 138 21 72 39 146 40 100 10 39 18 44 27 51 3 47
17005 20 250 14 145 16 55 38 112 18 44 11 51 31 31 24 19 26 64 21 31 25 111 1 19 37 1 8 124 45 134 35 99 30 100 43 95 6 131 48 50 23 15
17006 20 270 46 6 39 6 6 59 43 106 16 68 49 4 48 80 4 43 26 9 25 132 34 150 1 10 5 99 11 130 23 125 28 15 31 33 24 73 41 43 40 140
17007 20 230 46 38 21 51 30 47 10 4 45 3 6 9 28 116 38 1 40 13 5 96 13 80 18 1 20 112 11 8 29 82 8 60 19 115 9 114 27 16 37 15
17008 20 269 18 76 29 47 32 24 9 11 44 111 33 55 3 93 14 81 26 22 43 105 42 7 13 107 28 52 37 91 47 83 23 70 35 65 4 119 20 6 39 39
17009 20 258 6 83 46 150 39 10 16 62 35 120 31 98 37 67 2 113 7 95 47 71 18 92 27 46 21 134 28 16 33 118 26 141 36 87 25 5 23 143 13 28
17010 20 290 37 125 36 133 23 58 33 140 40 20 26 85 43 59 14 58 44 133 35 84 18 124 8 22 30 67 28 142 46 117 31 99 41 138 39 120 2 114 6 44
17011 20 212 25 121 3 18 4 138 1 121 13 60 45 5 42 111 34 135 8 100 38 49 43 127 31 74 16 53 10 20 5 31 23 24 12 26 6 74 36 102 30 27
17012 20 240 12 113 13 121 15 110 9 87 45 133 4 49 36 109 29 93 41 53 16 76 44 81 39 129 33 68 7 146 32 119 17 46 28 110 5 28 19 5 37 55
17013 20 276 13 17 47 3 21 14 30 136 7 61 26 87 45 95 42 26 16 60 22 1 38 83 46 3 37 74 12 78 6 30 11 150 41 40 48 2 36 146 8 131
17014 20 264 38 33 46 97 6 46 36 89 43 39 27 66 12 20 29 139 26 108 16 138 9 56 45 55 8 43 15 23 20 14 5 67 49 45 37 74 48 93 13 105
17015 20 244 7 123 13 86 20 19 16 27 11 91 44 83 8 93 4 21 49 20 21 146 29 58 19 105 47 83 25 1 39 48 15 76 17 134 41 45 32 88 31 54
17016 20 281 31 28 32 40 46 138 49 8 48 95 40 23 47 81 22 112 6 88 34 92 30 24 20 120 5 4 37 57 14 14 4 11 27 52 19 76 10 150 42 121
17017 20 248 9 50 10 105 48 144 47 77 19 68 23 123 31 10 29 94 25 20 49 86 2 6 24 149 15 73 46 105 8 55 5 100 33 18 32 41 14 102 28 107
17018 20 264 28 148 8 13 45 109 18 120 10 85 43 6 38 110 2 94 21 58 44 78 42 61 5 73 3 4 36 104 33 94 32 30 46 77 12 16 23 100 40 80
