17000 15 181 28 263 22 122 43 223 14 127 4 289 47 318 18 116 26 180 21 278 41 107 39 182 10 51 35 11 6 150 9 103
17001 15 180 27 73 24 149 18 149 14 194 4 203 40 222 22 207 49 251 28 28 35 314 1 294 15 87 20 237 13 339 50 61
17002 15 203 6 348 27 51 1 131 40 274 2 349 22 254 26 250 45 34 41 98 29 257 34 234 28 70 35 138 47 345 23 45
17003 15 173 3 186 24 256 34 197 10 61 46 286 8 281 28 55 11 84 40 95 14 262 15 46 33 317 42 329 16 317 23 17
17004 15 203 19 10 42 277 44 189 36 56 34 173 13 17 1 219 29 236 11 123 49 322 20 315 17 304 33 210 32 48 26 106
17005 15 184 17 197 16 208 25 111 46 10 18 132 34 331 48 334 1 176 22 61 32 222 37 200 26 69 12 259 19 189 15 135
17006 15 202 37 282 42 111 38 272 9 321 6 141 20 239 44 95 12 4 47 84 21 222 39 196 40 50 4 10 18 144 27 201
17007 15 188 38 338 42 127 9 53 47 164 45 16 5 288 12 68 44 61 1 281 31 174 19 276 14 321 25 11 37 301 8 224
17008 15 217 45 284 35 199 30 250 43 45 6 131 24 224 18 276 48 100 23 15 46 156 39 206 9 93 16 118 49 204 4 43
17009 15 199 26 9 25 232 34 350 1 60 5 99 11 180 23 325 28 65 31 133 24 323 39 341 43 340 40 96 38 121 30 47
17010 15 139 10 54 30 295 3 280 6 159 28 116 38 101 40 13 5 46 13 180 18 251 20 62 11 158 29 332 8 310 19 165
17011 15 178 9 264 19 188 27 216 37 165 18 76 29 247 32 24 11 194 33 255 3 43 14 331 26 22 43 5 42 257 13 207
17012 15 203 26 253 28 102 18 64 37 291 47 283 23 70 44 335 15 104 19 320 6 164 33 139 39 6 46 300 10 156 16 112
17013 15 196 35 270 31 98 37 67 39 185 2 163 7 45 47 121 18 242 6 81 27 246 21 34 28 16 33 18 26 291 36 337
17014 15 196 25 105 18 73 43 236 13 78 37 75 36 233 23 208 33 290 40 20 26 185 9 264 8 144 35 84 24 58 22 43
17015 15 173 30 67 28 42 46 117 18 231 49 291 38 181 39 120 2 314 6 94 25 171 3 268 4 38 1 171 13 210 45 105
17016 15 167 42 61 34 335 8 300 3 38 49 193 27 281 24 266 25 31 10 170 5 281 23 224 12 26 6 24 36 302 30 27
17017 15 187 12 113 13 321 15 160 9 87 45 283 4 249 36 9 29 293 41 103 16 76 44 231 39 229 33 168 7 346 32 219
17018 15 182 17 296 36 278 10 144 16 155 28 319 5 237 13 217 47 303 21 214 30 336 7 61 26 237 45 345 42 76 22 201
17019 15 233 38 83 46 53 37 24 22 92 12 128 6 80 26 211 41 40 48 252 36 296 8 181 33 296 47 56 39 93 27 116
17020 15 176 12 70 29 139 26 58 16 188 9 306 27 45 5 129 8 43 15 223 20 64 17 199 45 9 37 24 48 93 38 70
17021 15 177 13 255 7 173 36 20 19 216 27 11 41 44 33 58 43 4 21 349 20 121 46 279 8 219 5 7 11 147 25 51
17022 15 230 39 198 15 176 17 184 41 245 44 132 38 229 32 232 11 181 4 231 28 232 40 46 49 158 48 145 23 347 31 172
17023 15 186 12 56 38 197 47 84 42 30 24 70 20 5 4 282 37 57 14 164 40 154 11 327 2 169 26 98 10 250 46 342
17024 15 178 21 259 10 105 48 344 47 127 19 168 23 73 31 310 29 344 25 20 49 286 2 256 24 349 15 323 9 196 5 208
17025 15 156 5 60 8 233 18 325 32 191 48 164 2 328 7 28 13 145 9 218 20 310 35 343 6 45 38 310 44 171 28 42
17026 15 188 11 105 23 203 4 186 33 144 32 80 3 296 27 12 16 46 40 280 46 179 41 297 14 106 18 341 47 278 21 283
17027 15 152 2 308 38 85 3 69 14 106 17 342 19 132 40 193 33 181 22 178 10 314 26 84 27 183 20 329 32 16 1 314
17028 15 182 20 210 2 254 14 72 19 171 38 211 39 19 33 303 32 6 30 41 7 276 46 39 28 65 10 233 21 25 26 305
17029 15 183 44 298 23 166 37 185 5 158 36 139 10 220 45 42 14 248 38 59 17 276 28 158 26 103 11 257 30 315 2 77
17030 15 202 39 68 16 276 24 23 13 262 34 332 6 325 44 321 25 183 32 311 49 107 17 277 31 76 3 310 42 154 30 23
17031 15 208 4 207 46 76 20 210 11 103 17 136 48 38 10 130 19 272 29 127 40 57 42 134 37 69 38 196 41 34 14 239
17032 15 207 48 311 16 169 22 277 23 39 12 21 26 23 46 96 30 24 35 336 15 320 24 85 7 22 44 300 34 115 33 227
17033 15 159 11 3 49 289 28 237 2 248 14 174 9 71 29 34 6 266 27 290 34 34 35 167 12 249 47 125 1 323 15 328
17034 15 161 9 167 25 124 40 74 32 61 4 167 18 269 16 194 8 349 29 320 27 163 37 39 13 2 38 78 12 93 15 123
17035 15 130 9 241 46 50 14 30 12 317 29 236 25 245 10 55 15 139 18 153 27 80 4 115 19 232 1 133 26 215 5 34
17036 15 205 8 150 35 23 29 147 40 25 27 27 38 203 23 99 37 237 25 241 15 6 45 329 28 330 9 203 46 63 5 14
17037 15 205 24 78 43 220 19 19 49 47 8 51 6 308 45 234 48 59 42 142 40 68 21 321 28 25 18 242 14 173 5 288
17038 15 214 49 309 18 69 7 164 26 208 32 84 15 139 28 49 39 138 42 180 27 111 3 297 38 27 31 241 37 237 36 136
17039 15 175 5 6 45 20 32 302 1 17 16 242 44 316 30 81 7 261 10 119 13 156 6 92 22 238 25 311 47 62 48 203
17040 15 160 17 342 22 350 45 325 16 211 18 111 28 99 44 337 9 203 5 74 10 163 15 182 2 298 43 326 40 37 7 44
17041 15 171 6 101 16 57 45 240 25 207 9 335 37 157 30 323 17 332 29 40 44 193 27 45 5 319 20 164 10 209 23 6
17042 15 210 16 175 21 322 12 348 28 20 33 166 26 264 40 294 48 168 36 341 13 141 19 207 39 28 49 38 37 4 3 63
17043 15 157 26 77 34 189 24 63 8 208 28 185 22 167 19 136 13 311 48 206 29 306 3 217 17 17 23 154 16 49 4 251
17044 15 201 37 229 13 94 39 190 30 162 6 10 32 294 22 92 41 279 47 333 40 332 7 154 5 280 31 22 29 236 23 215
17045 15 177 17 235 11 155 27 342 16 34 1 249 25 340 18 155 13 216 38 2 47 339 10 350 43 192 33 166 22 118 34 125
17046 15 197 50 340 3 242 7 186 44 5 13 118 46 182 23 10 47 212 12 45 16 78 9 237 48 49 25 183 24 325 27 15
17047 15 173 31 312 11 238 26 328 33 107 2 43 5 263 6 151 14 280 47 257 46 226 18 82 25 68 8 208 42 232 32 320
17048 15 195 48 64 33 258 1 9 38 334 17 241 28 24 6 33 24 219 14 322 9 198 45 193 31 55 26 183 30 258 40 30
17049 15 155 18 279 15 137 20 144 10 277 28 135 45 92 7 72 2 106 44 129 31 146 12 237 30 177 6 320 4 88 39 282
