17000 10 132 28 63 22 22 43 73 14 77 4 89 47 68 18 16 26 80 21 28 41 7
17001 10 93 39 82 10 1 35 61 6 100 9 3 27 23 24 99 18 49 14 44 4 53
17002 10 127 40 22 22 57 49 51 28 28 24 18 35 64 1 94 15 87 4 70 37 14
17003 10 115 24 63 39 100 11 56 48 77 1 1 31 40 2 49 22 54 26 50 27 45
17004 10 137 34 91 48 29 7 34 28 20 50 52 35 88 1 47 45 50 23 45 3 36
17005 10 115 24 6 34 97 10 11 46 86 8 81 28 55 11 34 40 95 14 12 15 46
17006 10 109 33 67 42 79 16 67 23 17 19 10 27 94 39 86 6 34 13 67 1 69
17007 10 136 29 36 11 73 49 72 20 65 17 54 33 60 32 98 26 6 47 16 8 25
17008 10 97 11 46 10 68 32 84 31 98 34 51 26 22 1 22 22 87 19 62 9 19
17009 10 123 39 65 35 37 32 42 11 92 38 22 9 71 6 41 20 39 44 95 12 54
17010 10 146 47 34 38 21 22 89 46 40 4 10 39 18 44 77 1 88 42 27 9 3
17011 10 121 47 64 45 16 5 38 12 18 44 61 1 31 31 74 19 76 14 21 25 61
17012 10 123 1 69 37 51 8 74 45 34 35 49 30 100 43 45 6 81 24 24 18 26
17013 10 118 6 98 24 73 15 96 39 56 9 93 16 18 49 54 48 80 4 43 26 59
17014 10 106 25 82 34 50 1 60 5 49 11 30 23 75 26 78 15 81 33 24 39 41
17015 10 136 43 90 40 96 38 71 1 80 47 60 4 80 45 3 30 56 9 78 16 38
17016 10 89 1 40 13 28 5 96 30 68 20 62 40 11 8 29 32 58 10 28 19 65
17017 10 109 9 14 19 88 27 66 37 65 18 26 29 47 32 74 11 94 33 55 3 43
17018 10 117 14 81 26 22 43 55 42 57 13 7 3 28 2 18 18 37 41 97 33 73
17019 10 120 20 94 35 15 4 69 6 64 33 39 39 6 46 100 10 6 16 62 31 98
17020 10 116 37 67 39 85 2 13 7 95 47 21 18 42 6 81 27 96 21 84 28 16
17021 10 147 33 68 26 41 36 87 25 5 18 23 43 36 13 78 37 75 23 8 40 50
17022 10 143 40 20 26 35 43 59 14 58 44 83 35 34 18 74 8 72 30 17 28 42
17023 10 142 46 67 18 81 49 91 38 31 30 89 20 2 14 56 44 75 21 53 4 88
17024 10 123 1 21 13 10 45 55 42 61 34 35 8 50 3 38 49 93 27 81 24 66
17025 10 101 3 75 31 10 20 55 23 74 34 62 26 6 24 36 2 80 27 62 13 63
17026 10 145 21 13 15 60 13 9 37 95 33 54 49 9 36 59 29 93 41 53 16 76
17027 10 123 16 44 31 39 29 83 18 7 46 32 19 67 36 78 10 94 5 28 37 5
17028 10 134 13 67 47 53 21 14 30 36 7 61 26 87 45 95 42 26 16 60 22 51
17029 10 156 38 83 46 3 37 24 22 92 12 78 6 30 26 11 41 90 48 2 36 96
17030 10 135 8 31 38 83 46 97 6 46 36 39 43 89 27 16 12 20 29 39 26 8
17031 10 98 16 88 9 6 27 45 5 79 8 43 26 65 23 15 20 64 17 49 45 9
17032 10 137 37 74 27 98 43 55 38 70 13 55 7 73 36 70 19 16 11 41 44 83
17033 10 91 8 93 4 71 49 70 21 96 29 8 19 55 7 13 11 97 33 75 1 39
17034 10 148 48 15 26 17 34 91 45 94 32 38 29 91 11 81 4 31 28 82 40 96
17035 10 144 38 99 8 48 45 90 23 97 31 22 12 56 47 47 34 92 30 24 20 20
17036 10 111 5 54 32 37 7 14 14 90 4 11 27 2 19 76 48 60 46 92 21 59
17037 10 141 10 5 48 94 47 27 19 68 23 73 31 10 29 94 25 70 49 36 2 6
17038 10 131 24 49 15 23 47 9 46 55 8 5 10 5 33 18 25 32 41 48 14 52
17039 10 110 28 57 48 58 13 95 9 68 20 60 35 43 6 45 38 10 2 44 21 8
17040 10 138 44 28 42 11 5 73 3 54 36 4 33 44 32 30 46 77 12 66 23 50
17041 10 133 40 30 46 29 41 97 23 64 6 18 47 28 21 33 2 8 38 35 3 19
17042 10 105 14 56 17 92 19 82 40 93 33 81 22 28 10 64 26 34 27 83 3 70
17043 10 89 29 82 16 51 14 20 10 2 4 64 22 69 21 88 11 89 19 52 33 3
17044 10 100 32 6 30 41 20 57 26 96 39 28 15 69 10 83 21 75 2 80 5 44
17045 10 148 48 23 16 87 35 55 8 86 39 10 20 45 42 10 14 48 38 9 37 67
17046 10 97 26 55 28 8 3 61 7 30 15 52 27 89 18 16 24 23 13 62 34 82
17047 10 132 6 75 44 71 25 83 32 61 49 57 17 77 16 44 31 76 3 60 42 4
17048 10 117 39 30 23 4 7 96 26 70 10 61 3 67 36 98 38 10 30 69 22 29
17049 10 137 27 40 7 92 34 87 19 88 46 60 41 34 14 89 48 11 16 19 22 27
