17000 25 283 28 163 22 322 43 173 14 77 4 289 47 168 18 316 26 180 21 328 41 107 39 82 10 101 35 161 6 400 9 3 27 123 24 199 49 64 44 354 3 190 7 49 1 128 15 387 20 387 13 89
17001 25 307 50 61 6 248 27 251 1 381 40 274 2 49 22 54 26 250 45 284 41 148 29 107 34 134 28 120 35 188 47 295 23 145 3 136 24 106 10 311 46 286 8 181 5 261 14 312 15 246 33 267
17002 25 331 42 79 16 167 23 317 19 310 27 94 39 386 6 134 13 267 1 69 29 136 11 73 49 172 20 65 17 254 33 160 32 298 26 106 47 16 8 225 46 210 18 132 34 331 48 134 22 211 37 350
17003 25 280 26 269 12 259 19 339 15 285 37 332 42 161 38 322 9 271 6 241 20 39 44 295 4 347 34 288 21 72 39 396 40 250 10 189 18 294 27 101 3 397 14 195 16 55 11 351 31 381 24 319
17004 25 317 26 314 21 181 25 261 1 169 37 51 8 174 45 234 35 49 30 300 43 45 6 181 24 24 18 26 48 400 23 265 46 106 39 356 9 293 16 18 49 254 4 43 32 134 10 255 11 230 28 65
17005 25 292 31 133 24 173 39 241 43 390 40 396 38 371 1 280 47 160 4 380 45 203 30 356 9 78 16 238 13 128 5 396 18 51 20 262 11 258 29 182 8 60 28 69 15 59 14 219 19 227 37 65
17006 25 324 18 326 29 247 32 174 9 361 44 61 33 155 3 343 14 281 26 322 43 155 42 357 13 207 28 2 37 191 47 383 23 370 35 215 4 169 20 106 39 139 6 183 46 100 10 306 16 262 31 198
17007 25 312 37 367 39 385 2 113 7 295 47 121 18 42 6 381 27 296 21 84 28 316 33 168 26 41 36 187 25 205 23 393 13 378 8 383 40 350 20 276 35 243 9 264 44 383 34 368 24 58 22 143
17008 25 285 30 117 28 242 46 267 18 281 49 291 38 331 39 270 2 364 6 144 25 271 3 368 4 288 1 221 13 110 45 155 42 61 34 35 8 50 43 77 31 374 16 103 10 370 5 381 23 274 12 326
17009 25 298 6 74 36 302 30 277 12 363 13 371 15 260 9 337 45 83 4 249 29 393 41 53 16 76 44 81 39 179 33 318 7 296 32 269 17 196 28 110 5 228 19 105 37 105 47 353 21 314 11 126
17010 25 349 37 395 45 145 42 226 16 60 22 51 38 83 46 103 24 122 12 178 6 30 26 11 41 390 48 2 36 396 8 31 33 396 47 256 39 193 27 216 20 279 9 206 5 379 43 326 15 173 14 55
