17000 20 255 28 163 22 322 43 173 14 77 4 289 47 168 18 316 26 180 21 328 41 107 39 82 10 101 35 161 6 400 9 3 27 123 24 199 49 64 44 354 3 190
17001 20 257 22 172 7 49 1 128 28 74 18 35 14 51 44 65 37 54 20 387 24 263 39 400 11 156 48 77 31 40 2 49 4 176 50 127 45 284 41 148 29 107
17002 20 236 34 134 28 120 2 335 38 351 47 295 23 145 3 136 24 106 10 311 46 286 8 181 5 261 40 395 14 312 15 246 33 267 42 79 16 167 17 169 27 94
17003 20 240 39 386 6 134 23 363 17 151 19 79 36 261 49 172 20 65 4 283 10 332 48 326 47 16 8 225 11 46 18 132 34 331 1 76 22 211 32 122 37 350
17004 20 232 26 269 12 259 19 339 15 285 37 332 42 161 38 322 9 271 6 241 20 39 44 295 4 347 34 288 21 72 39 396 40 250 10 189 18 294 27 101 3 397
17005 20 250 14 195 16 55 38 62 18 244 11 351 31 381 24 319 26 314 21 181 25 261 1 169 37 51 8 174 45 234 35 49 30 300 43 45 6 181 48 400 23 265
17006 20 270 46 106 39 356 6 259 43 106 16 18 49 254 48 380 4 43 26 59 25 82 34 150 1 160 5 49 11 230 23 375 28 65 31 133 24 173 41 143 40 40
17007 20 230 46 238 21 101 30 347 10 54 45 203 6 9 28 66 38 51 40 163 5 396 13 380 18 51 20 262 11 258 29 182 8 60 19 65 9 314 27 166 37 65
17008 20 269 18 326 29 247 32 174 9 361 44 61 33 155 3 343 14 281 26 322 43 155 42 357 13 207 28 2 37 191 47 383 23 370 35 215 4 169 20 106 39 139
17009 20 258 6 183 46 100 39 10 16 262 35 220 31 198 37 367 2 113 7 295 47 121 18 42 27 296 21 84 28 316 33 168 26 41 36 187 25 205 23 393 13 378
17010 20 290 37 175 36 83 23 308 33 240 40 220 26 235 43 359 14 158 44 383 35 134 18 174 8 172 30 117 28 242 46 267 31 349 41 188 39 270 2 364 6 144
17011 20 212 25 271 3 368 4 288 1 221 13 110 45 155 42 61 34 35 8 50 38 399 43 77 31 374 16 103 10 370 5 381 23 274 12 326 6 74 36 302 30 277
17012 20 240 12 363 13 371 15 260 9 337 45 83 4 249 36 359 29 393 41 53 16 76 44 81 39 179 33 318 7 296 32 269 17 196 28 110 5 228 19 105 37 105
17013 20 276 13 367 47 353 21 314 30 36 7 61 26 187 45 395 42 226 16 60 22 51 38 83 46 103 37 24 12 178 6 30 11 400 41 390 48 2 36 396 8 31
17014 20 264 38 283 46 297 6 46 36 339 43 89 27 216 12 320 29 339 26 308 16 388 9 206 45 305 8 143 15 173 20 364 5 117 49 345 37 174 48 93 13 155
17015 20 244 7 73 13 386 20 169 16 177 11 241 44 83 8 293 4 271 49 270 21 196 29 208 19 255 47 83 25 151 39 48 15 76 17 184 41 45 32 138 31 104
17016 20 281 31 28 32 290 46 88 49 8 48 195 40 223 47 181 22 312 6 138 34 92 30 224 20 120 5 54 37 157 14 64 4 11 27 202 19 276 10 50 42 271
17017 20 248 9 400 10 105 48 94 47 227 19 368 23 373 31 110 29 394 25 70 49 136 2 106 24 49 15 23 46 255 8 205 5 250 33 118 32 191 14 252 28 357
17018 20 264 28 198 8 63 45 359 18 220 10 285 43 156 38 10 2 244 21 108 44 28 42 211 5 73 3 54 36 204 33 344 32 330 46 177 12 266 23 150 40 130
17019 20 243 46 229 41 297 23 364 6 118 47 328 21 233 2 308 38 135 3 119 14 356 17 192 19 82 40 393 33 281 22 28 10 164 26 134 27 183 20 79 32 66
17020 20 237 1 314 20 210 2 154 14 372 19 271 38 361 39 269 33 3 32 306 30 41 7 126 46 39 28 265 10 283 21 275 26 55 44 148 23 366 37 135 5 108
17021 20 241 36 39 10 70 45 92 14 348 38 209 37 67 26 55 28 308 3 161 7 30 15 252 27 389 18 16 24 123 13 62 34 282 6 275 44 371 25 83 32 161
17022 20 278 49 157 17 177 16 144 31 176 3 60 42 104 39 330 23 204 7 296 26 170 10 61 36 298 38 110 30 369 22 129 27 340 34 287 19 288 46 160 41 134
17023 20 245 41 264 39 398 11 166 19 372 27 73 12 371 26 223 46 396 30 24 35 286 15 370 24 285 7 22 44 200 34 15 33 77 3 49 28 287 2 98 14 274
17024 20 216 49 309 21 29 34 156 16 350 27 390 11 277 35 117 12 99 14 297 25 177 1 223 15 78 9 167 24 40 32 261 4 117 18 19 44 8 29 370 13 87
17025 20 238 39 63 2 287 38 278 37 12 43 315 23 159 41 46 14 280 12 367 46 329 36 62 25 345 10 205 15 39 18 353 27 280 4 315 19 332 1 33 26 65
17026 20 268 5 34 8 150 35 223 29 97 40 25 27 127 38 253 23 349 37 387 25 241 15 106 45 329 28 80 9 53 46 263 14 124 43 220 19 369 49 147 1 169
17027 20 239 6 58 8 245 34 298 9 342 42 140 18 321 21 178 25 218 14 323 5 38 49 209 19 357 26 358 32 34 15 289 28 299 39 88 30 227 11 203 47 388
17028 20 255 27 215 31 41 37 237 28 338 36 286 5 306 45 270 32 152 1 67 16 342 44 16 30 31 7 361 10 369 13 206 6 242 22 238 25 311 47 162 48 203
17029 20 224 17 342 22 100 45 125 16 211 18 61 28 49 44 337 9 253 5 124 10 213 15 382 2 198 43 76 40 237 7 144 6 101 25 307 35 37 30 373 32 229
17030 20 262 40 294 43 356 27 395 5 219 20 164 10 259 23 256 16 375 21 372 12 348 28 270 33 366 26 64 44 348 18 86 41 63 19 57 48 189 13 349 38 87
17031 20 191 4 353 13 226 27 84 39 224 8 208 28 185 22 267 19 336 11 398 6 29 3 217 34 217 17 323 16 49 1 187 29 363 44 39 40 330 12 206 10 32
17032 20 275 44 122 42 91 29 22 47 33 40 132 7 54 5 130 31 372 36 323 15 167 35 111 27 392 16 334 1 49 25 90 18 205 13 166 38 252 39 110 43 192
17033 20 300 33 66 22 118 38 238 34 225 40 353 42 57 36 394 5 313 18 146 32 23 10 147 12 12 45 250 23 296 44 216 28 9 37 148 49 375 25 274 27 165
17034 20 239 31 362 11 88 26 328 33 207 2 393 5 113 6 251 14 380 47 257 46 176 18 332 25 118 8 258 42 132 32 270 48 214 1 9 38 134 17 91 28 24
17035 20 287 6 33 24 69 14 372 28 159 48 95 43 374 31 5 33 14 26 183 30 8 40 80 18 329 15 87 20 194 10 127 35 195 42 307 22 252 44 379 46 162
17036 20 236 37 80 27 62 12 306 20 354 38 389 32 54 25 253 48 184 29 25 21 126 16 377 49 18 34 267 13 312 8 25 36 40 2 397 1 9 18 254 7 88
17037 20 259 2 33 42 199 17 223 25 287 48 341 15 96 10 148 14 172 11 13 32 388 23 91 46 23 49 314 29 349 22 268 4 159 33 224 30 164 26 328 41 149
17038 20 251 36 253 32 125 4 215 48 328 15 313 6 213 34 375 12 39 11 63 18 385 24 250 27 77 17 225 22 56 35 373 49 20 38 66 46 278 20 342 8 7
17039 20 238 2 120 25 38 45 274 40 394 16 168 20 342 28 191 49 65 14 309 13 183 48 330 17 143 8 133 15 149 21 202 11 47 42 256 22 281 23 398 18 243
17040 20 255 39 398 35 287 12 148 47 326 33 294 6 349 37 15 31 53 15 223 25 316 24 59 40 345 41 170 38 10 14 226 7 348 20 48 10 298 32 104 5 230
17041 20 273 42 71 12 96 35 84 20 100 19 243 9 360 40 49 11 289 10 224 16 18 23 130 39 239 1 394 43 232 37 13 44 132 49 129 4 248 46 358 47 199
17042 20 248 21 222 14 141 45 393 32 66 34 320 19 229 16 178 47 326 26 250 25 176 48 35 36 36 33 143 20 304 6 212 1 293 29 185 28 383 9 29 8 234
17043 20 265 28 94 22 314 38 69 48 180 40 251 37 352 1 87 46 268 24 360 3 238 18 346 20 295 26 387 14 153 30 285 16 117 5 13 44 216 45 218 25 143
17044 20 230 35 199 4 237 36 341 25 103 38 47 16 74 27 104 37 329 34 171 47 252 11 52 21 126 15 295 12 159 29 160 17 147 5 244 2 342 40 103 9 363
